MUNICIPIO,REGIAO_ID,NUM_DOSES,ANO
160060 SANTANA,,"173,726",2001
160070 TARTARUGALZINHO,,"19,780",2001
160080 VITORIA DO JARI,,"18,564",2001
170025 ABREULANDIA,,"2,680",2001
170030 AGUIARNOPOLIS,,"6,961",2001
170035 ALIANCA DO TOCANTINS,,"8,515",2001
170040 ALMAS,,"6,373",2001
170070 ALVORADA,,"10,526",2001
170100 ANANAS,,"11,659",2001
170105 ANGICO,,"3,672",2001
170110 APARECIDA DO RIO NEGRO,,"5,866",2001
170130 ARAGOMINAS,,"7,815",2001
170190 ARAGUACEMA,,"8,120",2001
170200 ARAGUACU,,"11,107",2001
170210 ARAGUAINA,,"166,206",2001
170215 ARAGUANA,,"6,802",2001
170220 ARAGUATINS,,"31,687",2001
170230 ARAPOEMA,,"8,968",2001
170240 ARRAIAS,,"11,854",2001
170255 AUGUSTINOPOLIS,,"16,343",2001
170270 AURORA DO TOCANTINS,,"2,711",2001
170290 AXIXA DO TOCANTINS,,"16,840",2001
170300 BABACULANDIA,,"9,582",2001
170305 BANDEIRANTES DO TOCANTINS,,"3,735",2001
170307 BARRA DO OURO,,"5,165",2001
170310 BARROLANDIA,,"3,901",2001
170320 BERNARDO SAYAO,,"5,630",2001
170330 BOM JESUS DO TOCANTINS,,"1,959",2001
170360 BRASILANDIA DO TOCANTINS,,"1,915",2001
170370 BREJINHO DE NAZARE,,"4,549",2001
170380 BURITI DO TOCANTINS,,"10,716",2001
170382 CACHOEIRINHA,,"2,052",2001
170384 CAMPOS LINDOS,,"9,015",2001
170386 CARIRI DO TOCANTINS,,"3,029",2001
170388 CARMOLANDIA,,"3,409",2001
170389 CARRASCO BONITO,,"6,188",2001
170390 CASEARA,,"7,025",2001
170410 CENTENARIO,,"2,549",2001
170460 CHAPADA DE AREIA,,"1,299",2001
170510 CHAPADA DA NATIVIDADE,,"7,084",2001
170550 COLINAS DO TOCANTINS,,"30,852",2001
170555 COMBINADO,,"5,093",2001
170560 CONCEICAO DO TOCANTINS,,"7,848",2001
170600 COUTO MAGALHAES,,"4,356",2001
170610 CRISTALANDIA,,"13,959",2001
170625 CRIXAS DO TOCANTINS,,"1,214",2001
170650 DARCINOPOLIS,,"4,323",2001
170700 DIANOPOLIS,,"22,289",2001
170710 DIVINOPOLIS DO TOCANTINS,,"5,071",2001
170720 DOIS IRMAOS DO TOCANTINS,,"7,345",2001
170730 DUERE,,"3,996",2001
170740 ESPERANTINA,,"13,083",2001
170755 FATIMA,,"3,793",2001
170765 FIGUEIROPOLIS,,"5,143",2001
170770 FILADELFIA,,"11,075",2001
170820 FORMOSO DO ARAGUAIA,,"37,721",2001
