MUNICIPIO,REGIAO_ID,NUM_DOSES,ANO
110001 ALTA FLORESTA D\'OESTE,,"11,922",2022
110002 ARIQUEMES,,"58,771",2022
110003 CABIXI,,"2,519",2022
110004 CACOAL,,"50,254",2022
110005 CEREJEIRAS,,"9,684",2022
110006 COLORADO DO OESTE,,"7,640",2022
110007 CORUMBIARA,,"3,201",2022
110008 COSTA MARQUES,,"6,308",2022
110009 ESPIGAO D\'OESTE,,"14,646",2022
110010 GUAJARA-MIRIM,,"17,610",2022
110011 JARU,,"27,603",2022
110012 JI-PARANA,,"72,095",2022
110013 MACHADINHO D\'OESTE,,"16,005",2022
110014 NOVA BRASILANDIA D\'OESTE,,"9,873",2022
110015 OURO PRETO DO OESTE,,"18,505",2022
110018 PIMENTA BUENO,,"20,435",2022
110020 PORTO VELHO,,"256,066",2022
110025 PRESIDENTE MEDICI,,"6,469",2022
110026 RIO CRESPO,,"1,673",2022
110028 ROLIM DE MOURA,,"33,133",2022
110029 SANTA LUZIA D\'OESTE,,"3,371",2022
110030 VILHENA,,"63,114",2022
110032 SAO MIGUEL DO GUAPORE,,"10,564",2022
110033 NOVA MAMORE,,"13,930",2022
110034 ALVORADA D\'OESTE,,"6,354",2022
110037 ALTO ALEGRE DOS PARECIS,,"6,039",2022
110040 ALTO PARAISO,,"8,022",2022
110045 BURITIS,,"22,693",2022
110050 NOVO HORIZONTE DO OESTE,,"3,920",2022
110060 CACAULANDIA,,"2,100",2022
110070 CAMPO NOVO DE RONDONIA,,"5,492",2022
110080 CANDEIAS DO JAMARI,,"7,895",2022
110090 CASTANHEIRAS,,"1,326",2022
110092 CHUPINGUAIA,,"7,980",2022
110094 CUJUBIM,,"8,530",2022
110100 GOVERNADOR JORGE TEIXEIRA,,"3,281",2022
110110 ITAPUA DO OESTE,,"7,121",2022
110120 MINISTRO ANDREAZZA,,"3,552",2022
110130 MIRANTE DA SERRA,,"3,288",2022
110140 MONTE NEGRO,,"6,467",2022
110143 NOVA UNIAO,,"2,862",2022
110145 PARECIS,,"2,011",2022
110146 PIMENTEIRAS DO OESTE,,"2,137",2022
110147 PRIMAVERA DE RONDONIA,,"1,559",2022
110148 SAO FELIPE D\'OESTE,,"2,268",2022
110149 SAO FRANCISCO DO GUAPORE,,"7,694",2022
110150 SERINGUEIRAS,,"6,109",2022
110155 TEIXEIROPOLIS,,"2,718",2022
110160 THEOBROMA,,"3,651",2022
110170 URUPA,,"5,219",2022
110175 VALE DO ANARI,,"3,705",2022
110180 VALE DO PARAISO,,"3,027",2022
120001 ACRELANDIA,,"6,593",2022
120005 ASSIS BRASIL,,"5,238",2022
120010 BRASILEIA,,"16,961",2022
120013 BUJARI,,"5,999",2022
120017 CAPIXABA,,"4,644",2022
120020 CRUZEIRO DO SUL,,"43,801",2022
120025 EPITACIOLANDIA,,"8,226",2022
120030 FEIJO,,"21,915",2022
120032 JORDAO,,"7,993",2022
120033 MANCIO LIMA,,"8,722",2022
120034 MANOEL URBANO,,"6,061",2022
120035 MARECHAL THAUMATURGO,,"9,840",2022
120038 PLACIDO DE CASTRO,,"8,234",2022
120039 PORTO WALTER,,"7,539",2022
120040 RIO BRANCO,,"177,648",2022
120042 RODRIGUES ALVES,,"5,022",2022
120043 SANTA ROSA DO PURUS,,"3,764",2022
120045 SENADOR GUIOMARD,,"9,133",2022
120050 SENA MADUREIRA,,"26,020",2022
120060 TARAUACA,,"23,211",2022
120070 XAPURI,,"9,402",2022
120080 PORTO ACRE,,"8,924",2022
130002 ALVARAES,,"10,436",2022
130006 AMATURA,,"10,954",2022
130008 ANAMA,,"6,969",2022
130010 ANORI,,"7,139",2022
130014 APUI,,"10,477",2022
130020 ATALAIA DO NORTE,,"6,599",2022
130030 AUTAZES,,"26,670",2022
130040 BARCELOS,,"6,133",2022
130050 BARREIRINHA,,"20,215",2022
130060 BENJAMIN CONSTANT,,"15,220",2022
130063 BERURI,,"14,197",2022
130068 BOA VISTA DO RAMOS,,"15,265",2022
130070 BOCA DO ACRE,,"16,317",2022
130080 BORBA,,"20,986",2022
130083 CAAPIRANGA,,"6,839",2022
130090 CANUTAMA,,"4,864",2022
130100 CARAUARI,,"18,370",2022
130110 CAREIRO,,"20,236",2022
130115 CAREIRO DA VARZEA,,"9,385",2022
130120 COARI,,"39,872",2022
130130 CODAJAS,,"17,615",2022
130140 EIRUNEPE,,"19,878",2022
130150 ENVIRA,,"12,144",2022
130160 FONTE BOA,,"17,826",2022
130165 GUAJARA,,"8,077",2022
130170 HUMAITA,,"35,890",2022
130180 IPIXUNA,,"7,248",2022
130185 IRANDUBA,,"28,635",2022
130190 ITACOATIARA,,"60,438",2022
130195 ITAMARATI,,"6,723",2022
130200 ITAPIRANGA,,"11,262",2022
130210 JAPURA,,"5,140",2022
130220 JURUA,,"2,507",2022
130230 JUTAI,,"8,181",2022
130240 LABREA,,"27,097",2022
130250 MANACAPURU,,"58,716",2022
130255 MANAQUIRI,,"8,192",2022
130260 MANAUS,,"1,608,659",2022
130270 MANICORE,,"36,605",2022
130280 MARAA,,"7,462",2022
130290 MAUES,,"40,864",2022
130300 NHAMUNDA,,"10,591",2022
130310 NOVA OLINDA DO NORTE,,"9,013",2022
130320 NOVO AIRAO,,"7,024",2022
130330 NOVO ARIPUANA,,"11,178",2022
130340 PARINTINS,,"59,038",2022
130350 PAUINI,,"6,117",2022
130353 PRESIDENTE FIGUEIREDO,,"18,050",2022
130356 RIO PRETO DA EVA,,"13,164",2022
130360 SANTA ISABEL DO RIO NEGRO,,"7,037",2022
130370 SANTO ANTONIO DO ICA,,"25,264",2022
130380 SAO GABRIEL DA CACHOEIRA,,"18,592",2022
130390 SAO PAULO DE OLIVENCA,,"9,337",2022
130395 SAO SEBASTIAO DO UATUMA,,"7,020",2022
130400 SILVES,,"7,935",2022
130406 TABATINGA,,"37,003",2022
130410 TAPAUA,,"12,966",2022
130420 TEFE,,"61,801",2022
130423 TONANTINS,,"9,514",2022
130426 UARINI,,"9,160",2022
130430 URUCARA,,"9,875",2022
130440 URUCURITUBA,,"14,503",2022
140002 AMAJARI,,"4,254",2022
140005 ALTO ALEGRE,,"6,098",2022
140010 BOA VISTA,,"308,159",2022
140015 BONFIM,,"10,016",2022
140017 CANTA,,"8,467",2022
140020 CARACARAI,,"8,690",2022
140023 CAROEBE,,"7,812",2022
140028 IRACEMA,,"3,280",2022
140030 MUCAJAI,,"10,274",2022
140040 NORMANDIA,,"4,752",2022
140045 PACARAIMA,,"214,532",2022
140047 RORAINOPOLIS,,"14,019",2022
140050 SAO JOAO DA BALIZA,,"4,319",2022
140060 SAO LUIZ,,"3,357",2022
140070 UIRAMUTA,,"3,480",2022
150010 ABAETETUBA,,"64,292",2022
150013 ABEL FIGUEIREDO,,"4,503",2022
150020 ACARA,,"26,722",2022
150030 AFUA,,"24,285",2022
150034 AGUA AZUL DO NORTE,,"9,364",2022
150040 ALENQUER,,"24,797",2022
150050 ALMEIRIM,,"22,653",2022
150060 ALTAMIRA,,"61,075",2022
150070 ANAJAS,,"22,805",2022
150080 ANANINDEUA,,"121,467",2022
150085 ANAPU,,"21,225",2022
150090 AUGUSTO CORREA,,"29,704",2022
150095 AURORA DO PARA,,"10,919",2022
150100 AVEIRO,,"5,723",2022
150110 BAGRE,,"9,510",2022
150120 BAIAO,,"13,562",2022
150125 BANNACH,,"2,218",2022
150130 BARCARENA,,"85,875",2022
150140 BELEM,,"434,953",2022
150145 BELTERRA,,"9,396",2022
150150 BENEVIDES,,"26,382",2022
150157 BOM JESUS DO TOCANTINS,,"7,726",2022
150160 BONITO,,"5,346",2022
150170 BRAGANCA,,"64,930",2022
150172 BRASIL NOVO,,"9,054",2022
150175 BREJO GRANDE DO ARAGUAIA,,"3,551",2022
150178 BREU BRANCO,,"18,591",2022
150180 BREVES,,"50,727",2022
150190 BUJARU,,"11,028",2022
150195 CACHOEIRA DO PIRIA,,"8,443",2022
150200 CACHOEIRA DO ARARI,,"9,299",2022
150210 CAMETA,,"85,897",2022
150215 CANAA DOS CARAJAS,,"54,599",2022
150220 CAPANEMA,,"33,647",2022
150230 CAPITAO POCO,,"21,666",2022
150240 CASTANHAL,,"115,155",2022
150250 CHAVES,,"7,856",2022
150260 COLARES,,"5,041",2022
150270 CONCEICAO DO ARAGUAIA,,"21,905",2022
150275 CONCORDIA DO PARA,,"17,439",2022
150276 CUMARU DO NORTE,,"4,556",2022
150277 CURIONOPOLIS,,"9,998",2022
150280 CURRALINHO,,"16,245",2022
150285 CURUA,,"9,356",2022
150290 CURUCA,,"15,550",2022
150293 DOM ELISEU,,"20,617",2022
150295 ELDORADO DOS CARAJAS,,"13,525",2022
150300 FARO,,"5,375",2022
150304 FLORESTA DO ARAGUAIA,,"11,996",2022
150307 GARRAFAO DO NORTE,,"17,474",2022
150309 GOIANESIA DO PARA,,"13,628",2022
150310 GURUPA,,"17,816",2022
150320 IGARAPE-ACU,,"14,118",2022
150330 IGARAPE-MIRI,,"28,935",2022
150340 INHANGAPI,,"5,400",2022
150345 IPIXUNA DO PARA,,"12,805",2022
150350 IRITUIA,,"15,350",2022
150360 ITAITUBA,,"39,326",2022
150370 ITUPIRANGA,,"27,869",2022
150375 JACAREACANGA,,"11,169",2022
150380 JACUNDA,,"24,109",2022
150390 JURUTI,,"28,827",2022
150400 LIMOEIRO DO AJURU,,"12,586",2022
150405 MAE DO RIO,,"17,954",2022
150410 MAGALHAES BARATA,,"5,269",2022
150420 MARABA,,"140,347",2022
150430 MARACANA,,"8,043",2022
150440 MARAPANIM,,"8,408",2022
150442 MARITUBA,,"41,690",2022
150445 MEDICILANDIA,,"15,372",2022
150450 MELGACO,,"8,369",2022
150460 MOCAJUBA,,"12,809",2022
150470 MOJU,,"20,960",2022
150475 MOJUI DOS CAMPOS,,"10,494",2022
150480 MONTE ALEGRE,,"31,329",2022
150490 MUANA,,"14,541",2022
150495 NOVA ESPERANCA DO PIRIA,,"9,582",2022
150497 NOVA IPIXUNA,,"4,149",2022
150500 NOVA TIMBOTEUA,,"5,072",2022
150503 NOVO PROGRESSO,,"26,260",2022
150506 NOVO REPARTIMENTO,,"32,561",2022
150510 OBIDOS,,"28,136",2022
150520 OEIRAS DO PARA,,"11,026",2022
150530 ORIXIMINA,,"26,021",2022
150540 OUREM,,"7,496",2022
150543 OURILANDIA DO NORTE,,"18,718",2022
150548 PACAJA,,"25,117",2022
150549 PALESTINA DO PARA,,"2,875",2022
150550 PARAGOMINAS,,"67,918",2022
150553 PARAUAPEBAS,,"183,714",2022
150555 PAU D\'ARCO,,"2,660",2022
150560 PEIXE-BOI,,"2,938",2022
150563 PICARRA,,"8,956",2022
150565 PLACAS,,"10,400",2022
150570 PONTA DE PEDRAS,,"16,711",2022
150580 PORTEL,,"35,497",2022
150590 PORTO DE MOZ,,"17,124",2022
150600 PRAINHA,,"18,770",2022
150610 PRIMAVERA,,"4,992",2022
150611 QUATIPURU,,"5,258",2022
150613 REDENCAO,,"47,776",2022
150616 RIO MARIA,,"10,858",2022
150618 RONDON DO PARA,,"19,893",2022
150619 RUROPOLIS,,"16,404",2022
150620 SALINOPOLIS,,"25,860",2022
150630 SALVATERRA,,"10,539",2022
150635 SANTA BARBARA DO PARA,,"7,621",2022
150640 SANTA CRUZ DO ARARI,,"2,156",2022
150650 SANTA IZABEL DO PARA,,"26,179",2022
150655 SANTA LUZIA DO PARA,,"9,576",2022
150658 SANTA MARIA DAS BARREIRAS,,"9,583",2022
150660 SANTA MARIA DO PARA,,"10,308",2022
150670 SANTANA DO ARAGUAIA,,"18,332",2022
150680 SANTAREM,,"146,921",2022
150690 SANTAREM NOVO,,"4,249",2022
150700 SANTO ANTONIO DO TAUA,,"10,637",2022
150710 SAO CAETANO DE ODIVELAS,,"8,033",2022
150715 SAO DOMINGOS DO ARAGUAIA,,"10,507",2022
150720 SAO DOMINGOS DO CAPIM,,"19,032",2022
150730 SAO FELIX DO XINGU,,"31,659",2022
150740 SAO FRANCISCO DO PARA,,"5,996",2022
150745 SAO GERALDO DO ARAGUAIA,,"13,887",2022
150746 SAO JOAO DA PONTA,,"2,494",2022
150747 SAO JOAO DE PIRABAS,,"9,662",2022
150750 SAO JOAO DO ARAGUAIA,,"4,398",2022
150760 SAO MIGUEL DO GUAMA,,"26,341",2022
150770 SAO SEBASTIAO DA BOA VISTA,,"15,121",2022
150775 SAPUCAIA,,"2,756",2022
150780 SENADOR JOSE PORFIRIO,,"7,943",2022
150790 SOURE,,"9,146",2022
150795 TAILANDIA,,"50,519",2022
150796 TERRA ALTA,,"3,241",2022
150797 TERRA SANTA,,"7,966",2022
150800 TOME-ACU,,"42,487",2022
150803 TRACUATEUA,,"11,719",2022
150805 TRAIRAO,,"10,336",2022
150808 TUCUMA,,"26,746",2022
150810 TUCURUI,,"38,903",2022
150812 ULIANOPOLIS,,"21,433",2022
150815 URUARA,,"22,092",2022
150820 VIGIA,,"14,756",2022
150830 VISEU,,"27,090",2022
150835 VITORIA DO XINGU,,"12,667",2022
150840 XINGUARA,,"27,266",2022
160005 SERRA DO NAVIO,,"2,665",2022
160010 AMAPA,,"5,135",2022
160015 PEDRA BRANCA DO AMAPARI,,"12,683",2022
160020 CALCOENE,,"5,134",2022
160021 CUTIAS,,"2,521",2022
160023 FERREIRA GOMES,,"5,128",2022
160025 ITAUBAL,,"3,533",2022
160027 LARANJAL DO JARI,,"22,447",2022
160030 MACAPA,,"187,558",2022
160040 MAZAGAO,,"22,164",2022
160050 OIAPOQUE,,"12,346",2022
160053 PORTO GRANDE,,"8,283",2022
160055 PRACUUBA,,"2,878",2022
160060 SANTANA,,"58,865",2022
160070 TARTARUGALZINHO,,"13,867",2022
160080 VITORIA DO JARI,,"10,562",2022
170025 ABREULANDIA,,"1,196",2022
170030 AGUIARNOPOLIS,,"2,837",2022
170035 ALIANCA DO TOCANTINS,,"1,934",2022
170040 ALMAS,,"3,802",2022
170070 ALVORADA,,"3,388",2022
170100 ANANAS,,"4,491",2022
170105 ANGICO,,"1,070",2022
170110 APARECIDA DO RIO NEGRO,,"2,911",2022
170130 ARAGOMINAS,,"2,871",2022
170190 ARAGUACEMA,,"3,225",2022
170200 ARAGUACU,,"5,713",2022
170210 ARAGUAINA,,"108,970",2022
170215 ARAGUANA,,"1,946",2022
170220 ARAGUATINS,,"15,989",2022
170230 ARAPOEMA,,"4,824",2022
170240 ARRAIAS,,"4,198",2022
170255 AUGUSTINOPOLIS,,"10,373",2022
170270 AURORA DO TOCANTINS,,989,2022
170290 AXIXA DO TOCANTINS,,"5,532",2022
170300 BABACULANDIA,,"4,322",2022
170305 BANDEIRANTES DO TOCANTINS,,"2,462",2022
170307 BARRA DO OURO,,"2,399",2022
170310 BARROLANDIA,,"3,559",2022
170320 BERNARDO SAYAO,,"2,278",2022
170330 BOM JESUS DO TOCANTINS,,"3,212",2022
170360 BRASILANDIA DO TOCANTINS,,"1,053",2022
170370 BREJINHO DE NAZARE,,"1,588",2022
170380 BURITI DO TOCANTINS,,"5,240",2022
170382 CACHOEIRINHA,,915,2022
170384 CAMPOS LINDOS,,"8,199",2022
170386 CARIRI DO TOCANTINS,,"1,783",2022
170388 CARMOLANDIA,,"1,078",2022
170389 CARRASCO BONITO,,"2,312",2022
170390 CASEARA,,"2,222",2022
170410 CENTENARIO,,787,2022
170460 CHAPADA DE AREIA,,871,2022
170510 CHAPADA DA NATIVIDADE,,"1,551",2022
170550 COLINAS DO TOCANTINS,,"20,061",2022
170555 COMBINADO,,"2,809",2022
170560 CONCEICAO DO TOCANTINS,,"2,408",2022
170600 COUTO MAGALHAES,,"2,205",2022
170610 CRISTALANDIA,,"2,470",2022
170625 CRIXAS DO TOCANTINS,,729,2022
170650 DARCINOPOLIS,,"3,155",2022
170700 DIANOPOLIS,,"12,470",2022
170710 DIVINOPOLIS DO TOCANTINS,,"4,061",2022
170720 DOIS IRMAOS DO TOCANTINS,,"3,025",2022
170730 DUERE,,"1,809",2022
170740 ESPERANTINA,,"4,003",2022
170755 FATIMA,,"1,772",2022
170765 FIGUEIROPOLIS,,"2,479",2022
170770 FILADELFIA,,"3,601",2022
170820 FORMOSO DO ARAGUAIA,,"8,137",2022
170825 FORTALEZA DO TABOCAO,,"2,216",2022
170830 GOIANORTE,,"2,638",2022
170900 GOIATINS,,"7,936",2022
170930 GUARAI,,"12,499",2022
170950 GURUPI,,"35,002",2022
170980 IPUEIRAS,,583,2022
171050 ITACAJA,,"4,418",2022
171070 ITAGUATINS,,"2,002",2022
171090 ITAPIRATINS,,"2,425",2022
171110 ITAPORA DO TOCANTINS,,"2,110",2022
171150 JAU DO TOCANTINS,,"1,529",2022
171180 JUARINA,,"1,342",2022
