NOME_MUNICIPIO,NUM_HABITANTES,ANO
Manoel Urbano,"7,405",2008
Marechal Thaumaturgo,"13,728",2008
Plácido de Castro,"17,921",2008
Porto Acre,"14,309",2008
Porto Walter,"8,562",2008
Rio Branco,"301,398",2008
Rodrigues Alves,"13,020",2008
Santa Rosa do Purus,"4,165",2008
Sena Madureira,"35,544",2008
Senador Guiomard,"19,506",2008
Tarauacá,"33,368",2008
Xapuri,"14,848",2008
Alvarães,"13,445",2008
Amaturá,"8,694",2008
Anamã,"8,483",2008
Anori,"14,386",2008
Apuí,"18,170",2008
Atalaia do Norte,"14,292",2008
Autazes,"31,107",2008
Barcelos,"25,318",2008
Barreirinha,"27,664",2008
Benjamin Constant,"30,476",2008
Beruri,"14,374",2008
Boa Vista do Ramos,"13,677",2008
Boca do Acre,"30,858",2008
Borba,"32,160",2008
Caapiranga,"10,958",2008
Canutama,"11,844",2008
Carauari,"25,950",2008
Careiro,"32,190",2008
Careiro da Várzea,"24,030",2008
Coari,"67,055",2008
Codajás,"16,418",2008
Eirunepé,"30,473",2008
Envira,"17,148",2008
Fonte Boa,"19,783",2008
Guajará,"14,684",2008
Humaitá,"40,027",2008
Ipixuna,"17,850",2008
Iranduba,"33,834",2008
Itacoatiara,"87,896",2008
Itamarati,"8,300",2008
Itapiranga,"9,515",2008
Japurá,"5,025",2008
Juruá,"9,032",2008
Jutaí,"17,337",2008
Lábrea,"38,451",2008
Manacapuru,"85,279",2008
Manaquiri,"20,095",2008
Manaus,"1,709,010",2008
Manicoré,"45,996",2008
Maraã,"18,051",2008
Maués,"48,808",2008
Nhamundá,"18,198",2008
Nova Olinda do Norte,"30,357",2008
Novo Airão,"15,343",2008
Novo Aripuanã,"18,796",2008
Parintins,"105,742",2008
Pauini,"18,938",2008
Presidente Figueiredo,"25,474",2008
Rio Preto da Eva,"26,004",2008
Santa Isabel do Rio Negro,"17,780",2008
Santo Antônio do Içá,"30,176",2008
São Gabriel da Cachoeira,"40,806",2008
São Paulo de Olivença,"32,067",2008
São Sebastião do Uatumã,"9,079",2008
Silves,"8,479",2008
Tabatinga,"47,051",2008
Tapauá,"19,966",2008
Tefé,"64,703",2008
Tonantins,"19,858",2008
Uarini,"10,130",2008
Urucará,"16,035",2008
Urucurituba,"17,971",2008
Alto Alegre,"14,562",2008
Amajari,"7,980",2008
Boa Vista,"260,930",2008
Bonfim,"10,604",2008
Cantá,"11,638",2008
Caracaraí,"18,789",2008
Caroebe,"7,400",2008
Iracema,"6,118",2008
Mucajaí,"13,017",2008
Normandia,"7,403",2008
Pacaraima,"9,019",2008
Rorainópolis,"25,714",2008
São João da Baliza,"5,945",2008
São Luiz,"5,922",2008
Uiramutã,"7,742",2008
Abaetetuba,"138,005",2008
Abel Figueiredo,"6,879",2008
Acará,"48,878",2008
Afuá,"32,368",2008
Água Azul do Norte,"30,389",2008
Alenquer,"55,688",2008
Almeirim,"31,475",2008
Altamira,"96,842",2008
Anajás,"26,563",2008
Ananindeua,"495,480",2008
Anapu,"19,410",2008
Augusto Corrêa,"38,760",2008
Aurora do Pará,"22,092",2008
Aveiro,"19,839",2008
Bagre,"19,780",2008
Baião,"27,652",2008
Bannach,"3,935",2008
Barcarena,"89,909",2008
Belém,"1,424,124",2008
Belterra,"12,861",2008
Benevides,"45,616",2008
Bom Jesus do Tocantins,"13,559",2008
Bonito,"11,817",2008
Bragança,"105,908",2008
Brasil Novo,"19,531",2008
Brejo Grande do Araguaia,"7,673",2008
Breu Branco,"50,400",2008
Breves,"99,223",2008
Bujaru,"23,429",2008
Cachoeira do Arari,"19,996",2008
Cachoeira do Piriá,"18,481",2008
Cametá,"115,377",2008
Canaã dos Carajás,"26,135",2008
Capanema,"63,799",2008
Capitão Poço,"52,557",2008
Castanhal,"159,110",2008
Chaves,"20,228",2008
Colares,"11,367",2008
Conceição do Araguaia,"46,916",2008
Concórdia do Pará,"22,148",2008
Cumaru do Norte,"11,348",2008
Curionópolis,"18,102",2008
Curralinho,"26,864",2008
Curuá,"12,644",2008
Curuçá,"35,790",2008
Dom Eliseu,"39,161",2008
Eldorado dos Carajás,"29,308",2008
Faro,"18,710",2008
Floresta do Araguaia,"15,516",2008
Garrafão do Norte,"25,436",2008
Goianésia do Pará,"28,583",2008
Gurupá,"25,306",2008
Igarapé-Açu,"35,005",2008
Igarapé-Miri,"56,639",2008
Inhangapi,"10,134",2008
Ipixuna do Pará,"42,636",2008
Irituia,"30,573",2008
Itaituba,"124,865",2008
Itupiranga,"42,332",2008
Jacareacanga,"39,892",2008
Jacundá,"54,513",2008
Juruti,"35,155",2008
Limoeiro do Ajuru,"24,483",2008
Mãe do Rio,"28,762",2008
Magalhães Barata,"7,883",2008
Marabá,"199,946",2008
Maracanã,"29,269",2008
Marapanim,"27,727",2008
Marituba,"98,746",2008
Medicilândia,"23,487",2008
Melgaço,"17,989",2008
Mocajuba,"24,328",2008
Moju,"67,195",2008
Monte Alegre,"63,543",2008
Muaná,"30,117",2008
Nova Esperança do Piriá,"23,599",2008
Nova Ipixuna,"14,808",2008
Nova Timboteua,"12,568",2008
Novo Progresso,"21,843",2008
Novo Repartimento,"54,506",2008
Óbidos,"48,287",2008
Oeiras do Pará,"26,487",2008
Oriximiná,"57,765",2008
Ourém,"15,719",2008
Ourilândia do Norte,"21,171",2008
Pacajá,"40,768",2008
Palestina do Pará,"7,329",2008
Paragominas,"95,479",2008
Parauapebas,"145,326",2008
Pau D'Arco,"6,583",2008
Peixe-Boi,"7,908",2008
Piçarra,"13,106",2008
Placas,"19,030",2008
Ponta de Pedras,"25,743",2008
Portel,"47,967",2008
Porto de Moz,"27,689",2008
Prainha,"26,866",2008
Primavera,"10,883",2008
Quatipuru,"13,232",2008
Redenção,"66,762",2008
Rio Maria,"17,457",2008
Rondon do Pará,"47,074",2008
Rurópolis,"35,033",2008
Salinópolis,"38,681",2008
Salvaterra,"17,858",2008
Santa Bárbara do Pará,"14,439",2008
Santa Cruz do Arari,"6,190",2008
Santa Isabel do Pará,"54,464",2008
Santa Luzia do Pará,"18,523",2008
Santa Maria das Barreiras,"17,156",2008
Santa Maria do Pará,"23,001",2008
Santana do Araguaia,"52,856",2008
Santarém,"275,571",2008
Santarém Novo,"6,267",2008
Santo Antônio do Tauá,"26,222",2008
São Caetano de Odivelas,"16,757",2008
São Domingos do Araguaia,"21,889",2008
São Domingos do Capim,"27,897",2008
São Félix do Xingu,"64,223",2008
São Francisco do Pará,"11,986",2008
São Geraldo do Araguaia,"25,291",2008
São João da Ponta,"4,949",2008
São João de Pirabas,"19,691",2008
São João do Araguaia,"11,963",2008
São Miguel do Guamá,"44,532",2008
São Sebastião da Boa Vista,"21,499",2008
Sapucaia,"5,444",2008
Senador José Porfírio,"14,566",2008
Soure,"22,244",2008
Tailândia,"69,581",2008
Terra Alta,"10,372",2008
Terra Santa,"15,885",2008
Tomé-Açu,"48,522",2008
Tracuateua,"27,374",2008
Trairão,"16,860",2008
Tucumã,"27,491",2008
Tucuruí,"94,015",2008
Ulianópolis,"34,485",2008
Uruará,"34,875",2008
Vigia,"45,680",2008
Viseu,"55,144",2008
Vitória do Xingu,"9,809",2008
Xinguara,"40,067",2008
Amapá,"7,745",2008
Calçoene,"9,060",2008
Cutias,"4,528",2008
Ferreira Gomes,"5,301",2008
Itaubal,"3,583",2008
Laranjal do Jari,"39,285",2008
Macapá,"359,020",2008
Mazagão,"14,418",2008
Oiapoque,"20,226",2008
Pedra Branca do Amapari,"7,800",2008
Porto Grande,"14,598",2008
Pracuúba,"3,533",2008
Santana,"95,733",2008
Serra do Navio,"3,921",2008
Tartarugalzinho,"13,160",2008
Vitória do Jari,"11,253",2008
Abreulândia,"2,310",2008
Aguiarnópolis,"4,120",2008
Aliança do Tocantins,"5,860",2008
Almas,"7,692",2008
Alvorada,"8,200",2008
Ananás,"9,615",2008
Angico,"3,264",2008
Aparecida do Rio Negro,"4,140",2008
Aragominas,"5,618",2008
Araguacema,"5,579",2008
Araguaçu,"9,244",2008
Araguaína,"119,128",2008
Araguanã,"5,154",2008
Araguatins,"26,722",2008
Arapoema,"7,034",2008
Arraias,"10,928",2008
Augustinópolis,"15,248",2008
Aurora do Tocantins,"3,486",2008
Axixá do Tocantins,"9,175",2008
Babaçulândia,"10,672",2008
Bandeirantes do Tocantins,"2,791",2008
Barra do Ouro,"3,684",2008
Barrolândia,"5,304",2008
Bernardo Sayão,"4,648",2008
Bom Jesus do Tocantins,"2,793",2008
Brasilândia do Tocantins,"2,183",2008
Brejinho de Nazaré,"5,452",2008
Buriti do Tocantins,"8,404",2008
Cachoeirinha,"2,235",2008
Campos Lindos,"7,858",2008
Cariri do Tocantins,"3,672",2008
Carmolândia,"2,383",2008
Carrasco Bonito,"3,411",2008
Caseara,"4,813",2008
Centenário,"2,457",2008
Chapada da Natividade,"3,791",2008
Chapada de Areia,"1,274",2008
Colinas do Tocantins,"30,190",2008
Colméia,"9,005",2008
Combinado,"5,023",2008
Conceição do Tocantins,"4,529",2008
Couto de Magalhães,"5,035",2008
Cristalândia,"6,698",2008
Crixás do Tocantins,"1,299",2008
Darcinópolis,"5,288",2008
Dianópolis,"19,158",2008
Divinópolis do Tocantins,"6,549",2008
Dois Irmãos do Tocantins,"7,261",2008
Dueré,"4,617",2008
Esperantina,"8,375",2008
Fátima,"4,101",2008
Figueirópolis,"4,950",2008
Filadélfia,"8,007",2008
Formoso do Araguaia,"18,743",2008
Fortaleza do Tabocão,"2,160",2008
Goianorte,"5,376",2008
Goiatins,"11,982",2008
Guaraí,"22,314",2008
Gurupi,"73,548",2008
Ipueiras,"1,754",2008
Itacajá,"6,565",2008
Itaguatins,"6,246",2008
Itapiratins,"3,521",2008
Itaporã do Tocantins,"3,080",2008
Jaú do Tocantins,"3,906",2008
Juarina,"2,200",2008
Lagoa da Confusão,"8,481",2008
Lagoa do Tocantins,"3,278",2008
Lajeado,"2,219",2008
Lavandeira,"1,640",2008
Lizarda,"3,737",2008
Luzinópolis,"2,874",2008
Marianópolis do Tocantins,"4,616",2008
Mateiros,"1,788",2008
Maurilândia do Tocantins,"3,281",2008
Miracema do Tocantins,"20,194",2008
Miranorte,"12,200",2008
Monte do Carmo,"6,586",2008
Monte Santo do Tocantins,"1,911",2008
Muricilândia,"2,935",2008
Natividade,"9,355",2008
Nazaré,"4,652",2008
Nova Olinda,"10,835",2008
Nova Rosalândia,"3,888",2008
Novo Acordo,"3,870",2008
Novo Alegre,"1,848",2008
Novo Jardim,"2,492",2008
Oliveira de Fátima,"1,114",2008
Palmas,"184,010",2008
Palmeirante,"4,837",2008
Palmeiras do Tocantins,"4,672",2008
Palmeirópolis,"8,366",2008
Paraíso do Tocantins,"41,500",2008
Paranã,"10,794",2008
Pau D'Arco,"4,909",2008
Pedro Afonso,"10,605",2008
Peixe,"9,002",2008
Pequizeiro,"4,940",2008
Pindorama do Tocantins,"4,521",2008
Piraquê,"3,103",2008
Pium,"6,598",2008
Ponte Alta do Bom Jesus,"4,660",2008
Ponte Alta do Tocantins,"6,763",2008
Porto Alegre do Tocantins,"2,917",2008
Porto Nacional,"46,598",2008
Praia Norte,"7,267",2008
Presidente Kennedy,"3,785",2008
Pugmil,"2,230",2008
Recursolândia,"3,777",2008
Riachinho,"3,798",2008
Rio da Conceição,"1,499",2008
Rio dos Bois,"2,150",2008
Rio Sono,"6,345",2008
Sampaio,"3,788",2008
Sandolândia,"3,543",2008
Santa Fé do Araguaia,"5,773",2008
Santa Maria do Tocantins,"2,755",2008
Santa Rita do Tocantins,"2,330",2008
Santa Rosa do Tocantins,"4,545",2008
Santa Tereza do Tocantins,"2,366",2008
Santa Terezinha do Tocantins,"2,356",2008
São Bento do Tocantins,"4,583",2008
São Félix do Tocantins,"1,451",2008
São Miguel do Tocantins,"10,536",2008
São Salvador do Tocantins,"3,102",2008
São Sebastião do Tocantins,"4,373",2008
São Valério da Natividade,"5,024",2008
Silvanópolis,"5,250",2008
Sítio Novo do Tocantins,"9,568",2008
Sucupira,"1,718",2008
Taguatinga,"14,528",2008
Taipas do Tocantins,"1,974",2008
Talismã,"2,632",2008
Tocantínia,"6,866",2008
Tocantinópolis,"21,932",2008
Tupirama,"1,448",2008
Tupiratins,"2,072",2008
Wanderlândia,"9,574",2008
Xambioá,"11,160",2008
Açailândia,"100,017",2008
Afonso Cunha,"5,834",2008
Água Doce do Maranhão,"12,213",2008
Alcântara,"21,969",2008
Aldeias Altas,"22,328",2008
Altamira do Maranhão,"7,607",2008
Alto Alegre do Maranhão,"22,676",2008
Alto Alegre do Pindaré,"32,955",2008
Alto Parnaíba,"10,606",2008
Amapá do Maranhão,"6,361",2008
Amarante do Maranhão,"36,850",2008
Anajatuba,"24,695",2008
Anapurus,"12,990",2008
Apicum-Açu,"13,641",2008
Araguanã,"10,221",2008
Araioses,"38,800",2008
Arame,"27,967",2008
Arari,"28,585",2008
Axixá,"14,743",2008
Bacabal,"97,946",2008
Bacabeira,"15,115",2008
Bacuri,"16,500",2008
Bacurituba,"5,597",2008
Balsas,"81,497",2008
Barão de Grajaú,"17,069",2008
Barra do Corda,"81,027",2008
Barreirinhas,"49,398",2008
Bela Vista do Maranhão,"8,850",2008
Belágua,"5,892",2008
Benedito Leite,"5,545",2008
Bequimão,"21,356",2008
Bernardo do Mearim,"6,160",2008
Boa Vista do Gurupi,"7,643",2008
Bom Jardim,"38,813",2008
Bom Jesus das Selvas,"24,661",2008
Bom Lugar,"13,222",2008
Brejo,"32,018",2008
Brejo de Areia,"5,896",2008
Buriti,"26,029",2008
Buriti Bravo,"22,941",2008
Buriticupu,"63,466",2008
Buritirana,"15,027",2008
Cachoeira Grande,"9,116",2008
Cajapió,"10,279",2008
Cajari,"13,203",2008
Campestre do Maranhão,"12,615",2008
Cândido Mendes,"19,409",2008
Cantanhede,"19,396",2008
Capinzal do Norte,"10,683",2008
Carolina,"25,159",2008
Carutapera,"20,905",2008
Caxias,"147,416",2008
Cedral,"10,127",2008
Central do Maranhão,"9,062",2008
Centro do Guilherme,"7,318",2008
Centro Novo do Maranhão,"15,577",2008
Chapadinha,"69,734",2008
Cidelândia,"12,778",2008
Codó,"113,768",2008
Coelho Neto,"45,343",2008
Colinas,"36,725",2008
Conceição do Lago-Açu,"14,535",2008
Coroatá,"62,442",2008
Cururupu,"35,009",2008
Davinópolis,"12,118",2008
Dom Pedro,"22,092",2008
Duque Bacelar,"10,704",2008
Esperantinópolis,"19,055",2008
Estreito,"27,328",2008
Feira Nova do Maranhão,"7,872",2008
Fernando Falcão,"8,404",2008
Formosa da Serra Negra,"17,432",2008
Fortaleza dos Nogueiras,"11,919",2008
Fortuna,"14,903",2008
Godofredo Viana,"10,823",2008
Gonçalves Dias,"16,914",2008
Governador Archer,"10,224",2008
Governador Edison Lobão,"14,557",2008
Governador Eugênio Barros,"16,341",2008
Governador Luiz Rocha,"7,091",2008
Governador Newton Bello,"11,666",2008
Governador Nunes Freire,"24,671",2008
Graça Aranha,"6,439",2008
Grajaú,"55,833",2008
Guimarães,"12,741",2008
Humberto de Campos,"25,037",2008
Icatu,"25,198",2008
Igarapé do Meio,"12,073",2008
Igarapé Grande,"11,003",2008
Imperatriz,"236,311",2008
Itaipava do Grajaú,"13,636",2008
Itapecuru Mirim,"56,241",2008
Itinga do Maranhão,"25,866",2008
Jatobá,"8,557",2008
Jenipapo dos Vieiras,"15,270",2008
João Lisboa,"20,482",2008
Joselândia,"16,054",2008
Junco do Maranhão,"4,101",2008
Lago da Pedra,"43,947",2008
Lago do Junco,"9,890",2008
Lago dos Rodrigues,"7,993",2008
Lago Verde,"15,014",2008
Lagoa do Mato,"10,536",2008
Lagoa Grande do Maranhão,"9,287",2008
Lajeado Novo,"6,829",2008
Lima Campos,"11,706",2008
Loreto,"10,646",2008
Luís Domingues,"6,884",2008
Magalhães de Almeida,"14,653",2008
Maracaçumé,"18,098",2008
Marajá do Sena,"6,979",2008
Maranhãozinho,"12,299",2008
Mata Roma,"14,252",2008
Matinha,"21,037",2008
Matões,"29,134",2008
Matões do Norte,"10,944",2008
Milagres do Maranhão,"7,838",2008
Mirador,"19,999",2008
Miranda do Norte,"18,288",2008
Mirinzal,"14,201",2008
Monção,"28,386",2008
Montes Altos,"9,055",2008
Morros,"17,620",2008
Nina Rodrigues,"10,326",2008
Nova Colinas,"4,987",2008
Nova Iorque,"5,041",2008
Nova Olinda do Maranhão,"17,646",2008
Olho d'Água das Cunhãs,"17,868",2008
Olinda Nova do Maranhão,"12,456",2008
Paço do Lumiar,"101,452",2008
Palmeirândia,"18,646",2008
Paraibano,"20,048",2008
Parnarama,"35,972",2008
Passagem Franca,"17,625",2008
Pastos Bons,"18,055",2008
Paulino Neves,"13,195",2008
Paulo Ramos,"16,534",2008
Pedreiras,"39,049",2008
Pedro do Rosário,"22,417",2008
Penalva,"34,505",2008
Peri Mirim,"12,556",2008
Peritoró,"19,601",2008
Pindaré-Mirim,"31,879",2008
Pinheiro,"76,391",2008
Pio XII,"22,410",2008
Pirapemas,"15,477",2008
Poção de Pedras,"16,184",2008
Porto Franco,"19,271",2008
Porto Rico do Maranhão,"7,110",2008
Presidente Dutra,"41,173",2008
Presidente Juscelino,"12,094",2008
Presidente Médici,"6,252",2008
Presidente Sarney,"16,095",2008
Presidente Vargas,"10,096",2008
Primeira Cruz,"12,366",2008
Raposa,"25,042",2008
Riachão,"21,626",2008
Ribamar Fiquene,"7,391",2008
Rosário,"39,103",2008
Sambaíba,"5,971",2008
Santa Filomena do Maranhão,"5,703",2008
Santa Helena,"35,070",2008
Santa Inês,"84,582",2008
Santa Luzia,"71,314",2008
Santa Luzia do Paruá,"20,194",2008
Santa Quitéria do Maranhão,"29,215",2008
Santa Rita,"31,940",2008
Santana do Maranhão,"10,890",2008
Santo Amaro do Maranhão,"11,509",2008
Santo Antônio dos Lopes,"14,637",2008
São Benedito do Rio Preto,"17,704",2008
São Bento,"38,645",2008
São Bernardo,"26,273",2008
São Domingos do Azeitão,"7,168",2008
São Domingos do Maranhão,"33,491",2008
São Félix de Balsas,"4,511",2008
São Francisco do Brejão,"8,702",2008
São Francisco do Maranhão,"14,632",2008
São João do Carú,"12,613",2008
São João do Paraíso,"11,611",2008
São João do Soter,"17,108",2008
São João dos Patos,"24,267",2008
São João Batista,"18,617",2008
São José de Ribamar,"135,821",2008
São José dos Basílios,"7,490",2008
São Luís,"986,826",2008
São Luís Gonzaga do Maranhão,"20,163",2008
São Mateus do Maranhão,"39,210",2008
São Pedro da Água Branca,"11,439",2008
São Pedro dos Crentes,"4,136",2008
São Raimundo das Mangabeiras,"16,447",2008
São Raimundo do Doca Bezerra,"4,590",2008
São Roberto,"5,145",2008
São Vicente Ferrer,"20,288",2008
Satubinha,"8,651",2008
Senador Alexandre Costa,"9,343",2008
Senador La Rocque,"19,328",2008
Serrano do Maranhão,"10,911",2008
Sítio Novo,"16,009",2008
Sucupira do Norte,"10,529",2008
Sucupira do Riachão,"4,818",2008
Tasso Fragoso,"6,850",2008
Timbiras,"26,884",2008
Timon,"148,804",2008
Trizidela do Vale,"18,867",2008
Tufilândia,"5,677",2008
Tuntum,"39,041",2008
Turiaçu,"33,456",2008
Turilândia,"20,758",2008
Tutóia,"47,733",2008
Urbano Santos,"22,459",2008
Vargem Grande,"44,648",2008
Viana,"48,907",2008
Vila Nova dos Martírios,"8,961",2008
Vitória do Mearim,"31,851",2008
Vitorino Freire,"31,107",2008
Zé Doca,"46,290",2008
Acauã,"6,437",2008
Agricolândia,"5,121",2008
Água Branca,"16,345",2008
Alagoinha do Piauí,"7,662",2008
Alegrete do Piauí,"4,610",2008
Alto Longá,"14,004",2008
Altos,"39,430",2008
Alvorada do Gurguéia,"5,120",2008
Amarante,"17,813",2008
Angical do Piauí,"6,798",2008
Anísio de Abreu,"8,434",2008
Antônio Almeida,"3,231",2008
Aroazes,"6,025",2008
Aroeiras do Itaim,"2,731",2008
Arraial,"5,145",2008
Assunção do Piauí,"8,243",2008
Avelino Lopes,"11,840",2008
Baixa Grande do Ribeiro,"10,531",2008
Barra D'Alcântara,"3,882",2008
Barras,"44,574",2008
Barreiras do Piauí,"3,452",2008
Barro Duro,"6,852",2008
Batalha,"26,465",2008
Bela Vista do Piauí,"3,441",2008
Belém do Piauí,"2,869",2008
Beneditinos,"9,833",2008
Bertolínia,"5,455",2008
Betânia do Piauí,"6,379",2008
Boa Hora,"6,262",2008
Bocaina,"4,155",2008
Bom Jesus,"20,100",2008
Bom Princípio do Piauí,"5,429",2008
Bonfim do Piauí,"5,334",2008
Boqueirão do Piauí,"6,508",2008
Brasileira,"7,920",2008
Brejo do Piauí,"3,986",2008
Buriti dos Lopes,"19,700",2008
Buriti dos Montes,"8,046",2008
Cabeceiras do Piauí,"9,710",2008
Cajazeiras do Piauí,"3,285",2008
Cajueiro da Praia,"7,183",2008
Caldeirão Grande do Piauí,"5,784",2008
Campinas do Piauí,"5,759",2008
Campo Alegre do Fidalgo,"4,579",2008
Campo Grande do Piauí,"5,808",2008
Campo Largo do Piauí,"6,920",2008
Campo Maior,"45,827",2008
Canavieira,"4,098",2008
Canto do Buriti,"20,556",2008
Capitão de Campos,"11,142",2008
Capitão Gervásio Oliveira,"3,977",2008
Caracol,"10,643",2008
Caraúbas do Piauí,"5,526",2008
Caridade do Piauí,"4,715",2008
Castelo do Piauí,"19,082",2008
Caxingó,"5,169",2008
Cocal,"26,956",2008
Cocal de Telha,"4,652",2008
Cocal dos Alves,"5,495",2008
Coivaras,"3,907",2008
Colônia do Gurguéia,"5,865",2008
Colônia do Piauí,"7,882",2008
Conceição do Canindé,"5,064",2008
Coronel José Dias,"4,481",2008
Corrente,"25,223",2008
Cristalândia do Piauí,"8,026",2008
Cristino Castro,"9,791",2008
Curimatá,"10,658",2008
Currais,"4,669",2008
Curral Novo do Piauí,"5,040",2008
Curralinhos,"4,189",2008
Demerval Lobão,"13,173",2008
Dirceu Arcoverde,"6,915",2008
Dom Expedito Lopes,"6,721",2008
Dom Inocêncio,"10,628",2008
Domingos Mourão,"4,435",2008
Elesbão Veloso,"14,577",2008
Eliseu Martins,"4,858",2008
Esperantina,"37,231",2008
Fartura do Piauí,"5,339",2008
Flores do Piauí,"4,596",2008
Floresta do Piauí,"2,624",2008
Floriano,"57,700",2008
Francinópolis,"5,443",2008
Francisco Ayres,"5,160",2008
Francisco Macedo,"2,319",2008
Francisco Santos,"8,533",2008
Fronteiras,"11,373",2008
Geminiano,"5,406",2008
Gilbués,"10,648",2008
Guadalupe,"9,860",2008
Guaribas,"4,468",2008
Hugo Napoleão,"3,779",2008
Ilha Grande,"8,663",2008
Inhuma,"15,403",2008
Ipiranga do Piauí,"9,624",2008
Isaías Coelho,"8,014",2008
Itainópolis,"11,403",2008
Itaueira,"10,861",2008
Jacobina do Piauí,"5,774",2008
Jaicós,"17,310",2008
Jardim do Mulato,"4,291",2008
Jatobá do Piauí,"4,653",2008
Jerumenha,"4,496",2008
João Costa,"3,291",2008
Joaquim Pires,"14,175",2008
Joca Marques,"5,500",2008
José de Freitas,"36,177",2008
Juazeiro do Piauí,"4,906",2008
Júlio Borges,"5,401",2008
Jurema,"4,515",2008
Lagoa de São Francisco,"6,708",2008
Lagoa do Barro do Piauí,"4,673",2008
Lagoa do Piauí,"3,790",2008
Lagoa do Sítio,"5,188",2008
Lagoa Alegre,"8,090",2008
Lagoinha do Piauí,"2,637",2008
Landri Sales,"5,746",2008
Luís Correia,"26,900",2008
Luzilândia,"25,021",2008
Madeiro,"7,902",2008
Manoel Emídio,"5,511",2008
Marcolândia,"7,361",2008
Marcos Parente,"4,318",2008
Massapê do Piauí,"6,613",2008
Matias Olímpio,"10,766",2008
Miguel Alves,"33,104",2008
Miguel Leão,"1,228",2008
Milton Brandão,"7,220",2008
Monsenhor Gil,"10,616",2008
Monsenhor Hipólito,"7,369",2008
Monte Alegre do Piauí,"10,632",2008
Morro do Chapéu do Piauí,"6,560",2008
Morro Cabeça no Tempo,"4,362",2008
Murici dos Portelas,"7,877",2008
Nazaré do Piauí,"7,144",2008
Nazária,"8,501",2008
Nossa Senhora de Nazaré,"4,165",2008
Nossa Senhora dos Remédios,"8,276",2008
Nova Santa Rita,"4,407",2008
Novo Oriente do Piauí,"6,367",2008
Novo Santo Antônio,"3,481",2008
Oeiras,"36,082",2008
Olho D'Água do Piauí,"2,713",2008
Padre Marcos,"7,551",2008
Paes Landim,"4,517",2008
Pajeú do Piauí,"3,721",2008
Palmeira do Piauí,"5,128",2008
Palmeirais,"14,117",2008
Paquetá,"4,662",2008
Parnaguá,"10,611",2008
Parnaíba,"144,892",2008
Passagem Franca do Piauí,"4,245",2008
Patos do Piauí,"6,349",2008
Pau D'Arco do Piauí,"3,821",2008
Paulistana,"20,416",2008
Pavussu,"4,415",2008
Pedro II,"37,727",2008
Pedro Laurentino,"2,394",2008
Picos,"72,477",2008
Pimenteiras,"12,058",2008
Pio IX,"17,615",2008
Piracuruca,"26,361",2008
Piripiri,"61,975",2008
Porto,"11,824",2008
Porto Alegre do Piauí,"2,540",2008
Prata do Piauí,"3,249",2008
Queimada Nova,"9,642",2008
Redenção do Gurguéia,"8,500",2008
Regeneração,"18,138",2008
Riacho Frio,"5,025",2008
Ribeira do Piauí,"4,221",2008
Ribeiro Gonçalves,"6,767",2008
Rio Grande do Piauí,"6,615",2008
Santa Cruz do Piauí,"5,956",2008
Santa Cruz dos Milagres,"3,448",2008
Santa Filomena,"6,171",2008
Santa Luz,"5,432",2008
Santa Rosa do Piauí,"5,296",2008
Santana do Piauí,"4,980",2008
Santo Antônio de Lisboa,"5,895",2008
