NOME_MUNICIPIO,NUM_HABITANTES,ANO
São Luiz,"5,979",2009
Uiramutã,"7,934",2009
Abaetetuba,"139,819",2009
Abel Figueiredo,"6,967",2009
Acará,"48,501",2009
Afuá,"32,633",2009
Água Azul do Norte,"31,216",2009
Alenquer,"57,067",2009
Almeirim,"31,192",2009
Altamira,"98,750",2009
Anajás,"27,386",2009
Ananindeua,"505,512",2009
Anapu,"20,421",2009
Augusto Corrêa,"39,317",2009
Aurora do Pará,"22,315",2009
Aveiro,"20,266",2009
Bagre,"20,386",2009
Baião,"28,299",2009
Bannach,"3,947",2009
Barcarena,"92,567",2009
Belém,"1,437,600",2009
Belterra,"12,671",2009
Benevides,"46,611",2009
Bom Jesus do Tocantins,"13,593",2009
Bonito,"12,013",2009
Bragança,"107,060",2009
Brasil Novo,"19,754",2009
Brejo Grande do Araguaia,"7,688",2009
Breu Branco,"52,200",2009
Breves,"101,094",2009
Bujaru,"23,654",2009
Cachoeira do Arari,"20,411",2009
Cachoeira do Piriá,"18,777",2009
Cametá,"117,099",2009
Canaã dos Carajás,"27,675",2009
Capanema,"64,429",2009
Capitão Poço,"52,797",2009
Castanhal,"161,497",2009
Chaves,"20,506",2009
Colares,"11,433",2009
Conceição do Araguaia,"47,237",2009
Concórdia do Pará,"22,251",2009
Cumaru do Norte,"11,890",2009
Curionópolis,"17,944",2009
Curralinho,"27,543",2009
Curuá,"12,984",2009
Curuçá,"36,748",2009
Dom Eliseu,"39,088",2009
Eldorado dos Carajás,"29,251",2009
Faro,"19,585",2009
Floresta do Araguaia,"15,629",2009
Garrafão do Norte,"25,538",2009
Goianésia do Pará,"29,164",2009
Gurupá,"25,511",2009
Igarapé-Açu,"35,241",2009
Igarapé-Miri,"57,003",2009
Inhangapi,"10,377",2009
Ipixuna do Pará,"44,396",2009
Irituia,"30,552",2009
Itaituba,"127,848",2009
Itupiranga,"41,541",2009
Jacareacanga,"41,487",2009
Jacundá,"55,900",2009
Juruti,"35,530",2009
Limoeiro do Ajuru,"24,967",2009
Mãe do Rio,"29,087",2009
Magalhães Barata,"7,895",2009
Marabá,"203,049",2009
Maracanã,"29,417",2009
Marapanim,"28,011",2009
Marituba,"101,158",2009
Medicilândia,"23,682",2009
Melgaço,"17,657",2009
Mocajuba,"24,695",2009
Moju,"68,600",2009
Monte Alegre,"63,941",2009
Muaná,"30,568",2009
Nova Esperança do Piriá,"24,062",2009
Nova Ipixuna,"15,097",2009
Nova Timboteua,"12,677",2009
Novo Progresso,"21,504",2009
Novo Repartimento,"55,762",2009
Óbidos,"48,429",2009
Oeiras do Pará,"26,796",2009
Oriximiná,"58,683",2009
Ourém,"15,841",2009
Ourilândia do Norte,"21,327",2009
Pacajá,"41,953",2009
Palestina do Pará,"7,301",2009
Paragominas,"97,350",2009
Parauapebas,"152,777",2009
Pau D'Arco,"6,522",2009
Peixe-Boi,"7,916",2009
Piçarra,"13,140",2009
Placas,"19,592",2009
Ponta de Pedras,"26,445",2009
Portel,"48,945",2009
Porto de Moz,"28,091",2009
Prainha,"26,570",2009
Primavera,"10,993",2009
Quatipuru,"13,459",2009
Redenção,"67,064",2009
Rio Maria,"17,437",2009
Rondon do Pará,"47,772",2009
Rurópolis,"36,068",2009
Salinópolis,"39,184",2009
Salvaterra,"18,124",2009
Santa Bárbara do Pará,"14,740",2009
Santa Cruz do Arari,"6,280",2009
Santa Isabel do Pará,"55,570",2009
Santa Luzia do Pará,"18,417",2009
Santa Maria das Barreiras,"17,778",2009
Santa Maria do Pará,"23,202",2009
Santana do Araguaia,"55,033",2009
Santarém,"276,665",2009
Santarém Novo,"6,347",2009
Santo Antônio do Tauá,"26,855",2009
São Caetano de Odivelas,"16,862",2009
São Domingos do Araguaia,"22,063",2009
São Domingos do Capim,"27,923",2009
São Félix do Xingu,"67,208",2009
São Francisco do Pará,"11,743",2009
São Geraldo do Araguaia,"25,027",2009
São João da Ponta,"5,038",2009
São João de Pirabas,"19,900",2009
São João do Araguaia,"11,923",2009
São Miguel do Guamá,"44,818",2009
São Sebastião da Boa Vista,"21,874",2009
Sapucaia,"5,609",2009
Senador José Porfírio,"14,434",2009
Soure,"22,459",2009
Tailândia,"72,720",2009
Terra Alta,"10,580",2009
Terra Santa,"16,004",2009
Tomé-Açu,"48,607",2009
Tracuateua,"27,825",2009
Trairão,"17,134",2009
Tucumã,"27,691",2009
Tucuruí,"96,010",2009
Ulianópolis,"36,020",2009
Uruará,59.881(*),2009
Vigia,"46,205",2009
Viseu,"55,512",2009
Vitória do Xingu,"9,664",2009
Xinguara,"40,529",2009
Amapá,"7,802",2009
Calçoene,"9,291",2009
Cutias,"4,652",2009
Ferreira Gomes,"5,475",2009
Itaubal,"3,650",2009
Laranjal do Jari,"40,357",2009
Macapá,"366,484",2009
Mazagão,"14,655",2009
Oiapoque,"20,962",2009
Pedra Branca do Amapari,"8,182",2009
Porto Grande,"14,951",2009
Pracuúba,"3,658",2009
Santana,"97,220",2009
Serra do Navio,"3,982",2009
Tartarugalzinho,"13,769",2009
Vitória do Jari,"11,519",2009
Abreulândia,"2,321",2009
Aguiarnópolis,"4,216",2009
Aliança do Tocantins,"5,822",2009
Almas,"7,605",2009
Alvorada,"8,161",2009
Ananás,"9,514",2009
Angico,"3,300",2009
Aparecida do Rio Negro,"4,200",2009
Aragominas,"5,555",2009
Araguacema,"5,591",2009
Araguaçu,"9,225",2009
Araguaína,"119,637",2009
Araguanã,"5,248",2009
Araguatins,"26,771",2009
Arapoema,"7,029",2009
Arraias,"10,913",2009
Augustinópolis,"15,469",2009
Aurora do Tocantins,"3,523",2009
Axixá do Tocantins,"9,203",2009
Babaçulândia,"10,698",2009
Bandeirantes do Tocantins,"2,807",2009
Barra do Ouro,"3,691",2009
Barrolândia,"5,322",2009
Bernardo Sayão,"4,653",2009
Bom Jesus do Tocantins,"2,839",2009
Brasilândia do Tocantins,"2,208",2009
Brejinho de Nazaré,"5,506",2009
Buriti do Tocantins,"8,454",2009
Cachoeirinha,"2,255",2009
Campos Lindos,"8,079",2009
Cariri do Tocantins,"3,738",2009
Carmolândia,"2,420",2009
Carrasco Bonito,"3,428",2009
Caseara,"4,927",2009
Centenário,"2,485",2009
Chapada da Natividade,"3,840",2009
Chapada de Areia,"1,273",2009
Colinas do Tocantins,"30,666",2009
Colméia,"8,961",2009
Combinado,"5,070",2009
Conceição do Tocantins,"4,541",2009
Couto de Magalhães,"5,102",2009
Cristalândia,"6,628",2009
Crixás do Tocantins,"1,289",2009
Darcinópolis,"5,388",2009
Dianópolis,"19,524",2009
Divinópolis do Tocantins,"6,623",2009
Dois Irmãos do Tocantins,"7,254",2009
Dueré,"4,618",2009
Esperantina,"8,445",2009
Fátima,"4,123",2009
Figueirópolis,"4,883",2009
Filadélfia,"7,978",2009
Formoso do Araguaia,"18,719",2009
Fortaleza do Tabocão,"2,149",2009
Goianorte,"5,426",2009
Goiatins,"12,068",2009
Guaraí,"22,530",2009
Gurupi,"74,357",2009
Ipueiras,"1,813",2009
Itacajá,"6,534",2009
Itaguatins,"6,226",2009
Itapiratins,"3,543",2009
Itaporã do Tocantins,"3,135",2009
Jaú do Tocantins,"3,983",2009
Juarina,"2,185",2009
Lagoa da Confusão,"8,711",2009
Lagoa do Tocantins,"3,352",2009
Lajeado,"2,204",2009
Lavandeira,"1,683",2009
Lizarda,"3,729",2009
Luzinópolis,"2,959",2009
Marianópolis do Tocantins,"4,743",2009
Mateiros,"1,802",2009
Maurilândia do Tocantins,"3,322",2009
Miracema do Tocantins,"19,740",2009
Miranorte,"12,231",2009
Monte do Carmo,"6,723",2009
Monte Santo do Tocantins,"1,914",2009
Muricilândia,"2,958",2009
Natividade,"9,396",2009
Nazaré,"4,596",2009
Nova Olinda,"10,974",2009
Nova Rosalândia,"3,956",2009
Novo Acordo,"3,950",2009
Novo Alegre,"1,802",2009
Novo Jardim,"2,525",2009
Oliveira de Fátima,"1,129",2009
Palmas,"188,645",2009
Palmeirante,"4,959",2009
Palmeiras do Tocantins,"4,673",2009
Palmeirópolis,"8,492",2009
Paraíso do Tocantins,"42,015",2009
Paranã,"10,824",2009
Pau D'Arco,"4,964",2009
Pedro Afonso,"10,758",2009
Peixe,"9,018",2009
Pequizeiro,"4,971",2009
Pindorama do Tocantins,"4,500",2009
Piraquê,"3,127",2009
Pium,"6,701",2009
Ponte Alta do Bom Jesus,"4,664",2009
Ponte Alta do Tocantins,"6,818",2009
Porto Alegre do Tocantins,"2,968",2009
Porto Nacional,"46,722",2009
Praia Norte,"7,310",2009
Presidente Kennedy,"3,784",2009
Pugmil,"2,252",2009
Recursolândia,"3,839",2009
Riachinho,"3,808",2009
Rio da Conceição,"1,530",2009
Rio dos Bois,"2,136",2009
Rio Sono,"6,366",2009
Sampaio,"3,886",2009
Sandolândia,"3,562",2009
Santa Fé do Araguaia,"5,795",2009
Santa Maria do Tocantins,"2,807",2009
Santa Rita do Tocantins,"2,377",2009
Santa Rosa do Tocantins,"4,565",2009
Santa Tereza do Tocantins,"2,390",2009
Santa Terezinha do Tocantins,"2,343",2009
São Bento do Tocantins,"4,666",2009
São Félix do Tocantins,"1,468",2009
São Miguel do Tocantins,"10,737",2009
São Salvador do Tocantins,"3,136",2009
São Sebastião do Tocantins,"4,441",2009
São Valério da Natividade,"5,017",2009
Silvanópolis,"5,299",2009
Sítio Novo do Tocantins,"9,568",2009
Sucupira,"1,741",2009
Taguatinga,"14,655",2009
Taipas do Tocantins,"1,999",2009
Talismã,"2,663",2009
Tocantínia,"6,971",2009
Tocantinópolis,"21,826",2009
Tupirama,"1,474",2009
Tupiratins,"2,143",2009
Wanderlândia,"9,493",2009
Xambioá,"11,099",2009
Açailândia,"101,130",2009
Afonso Cunha,"5,948",2009
Água Doce do Maranhão,"12,460",2009
Alcântara,"22,020",2009
Aldeias Altas,"22,667",2009
Altamira do Maranhão,"7,771",2009
Alto Alegre do Maranhão,"22,914",2009
Alto Alegre do Pindaré,"33,211",2009
Alto Parnaíba,"10,640",2009
Amapá do Maranhão,"6,451",2009
Amarante do Maranhão,"37,388",2009
Anajatuba,"25,063",2009
Anapurus,"13,257",2009
Apicum-Açu,"13,890",2009
Araguanã,"10,325",2009
Araioses,"39,166",2009
Arame,"27,750",2009
Arari,"28,787",2009
Axixá,"15,203",2009
Bacabal,"98,489",2009
Bacabeira,"15,574",2009
Bacuri,"16,585",2009
Bacurituba,"5,687",2009
Balsas,"83,617",2009
Barão de Grajaú,"17,231",2009
Barra do Corda,"81,329",2009
Barreirinhas,"50,354",2009
Bela Vista do Maranhão,"8,855",2009
Belágua,"5,953",2009
Benedito Leite,"5,567",2009
Bequimão,"21,508",2009
Bernardo do Mearim,"6,249",2009
Boa Vista do Gurupi,"7,895",2009
Bom Jardim,"39,224",2009
Bom Jesus das Selvas,"25,473",2009
Bom Lugar,"13,384",2009
Brejo,"32,453",2009
Brejo de Areia,"5,505",2009
Buriti,"26,202",2009
Buriti Bravo,"23,074",2009
Buriticupu,"64,685",2009
Buritirana,"15,051",2009
Cachoeira Grande,"9,286",2009
Cajapió,"10,337",2009
Cajari,"13,170",2009
Campestre do Maranhão,"12,716",2009
Cândido Mendes,"19,684",2009
Cantanhede,"19,564",2009
Capinzal do Norte,"10,688",2009
Carolina,"25,257",2009
Carutapera,"21,121",2009
Caxias,"148,072",2009
Cedral,"10,152",2009
Central do Maranhão,"9,246",2009
Centro do Guilherme,"7,432",2009
Centro Novo do Maranhão,"15,668",2009
Chapadinha,"70,537",2009
Cidelândia,"12,866",2009
Codó,"113,937",2009
Coelho Neto,"45,624",2009
Colinas,"36,787",2009
Conceição do Lago-Açu,"14,909",2009
Coroatá,"63,081",2009
Cururupu,"35,108",2009
Davinópolis,"12,091",2009
Dom Pedro,"22,086",2009
Duque Bacelar,"10,827",2009
Esperantinópolis,"18,815",2009
Estreito,"27,756",2009
Feira Nova do Maranhão,"7,899",2009
Fernando Falcão,"8,765",2009
Formosa da Serra Negra,"17,792",2009
Fortaleza dos Nogueiras,"11,972",2009
Fortuna,"14,922",2009
Godofredo Viana,"11,207",2009
Gonçalves Dias,"16,911",2009
Governador Archer,"10,330",2009
Governador Edison Lobão,"14,921",2009
Governador Eugênio Barros,"16,503",2009
Governador Luiz Rocha,"7,144",2009
Governador Newton Bello,"11,642",2009
Governador Nunes Freire,"24,520",2009
Graça Aranha,"6,470",2009
Grajaú,"56,633",2009
Guimarães,"12,740",2009
Humberto de Campos,"25,403",2009
Icatu,"25,557",2009
Igarapé do Meio,"12,291",2009
Igarapé Grande,"11,121",2009
Imperatriz,"236,691",2009
Itaipava do Grajaú,"13,964",2009
Itapecuru Mirim,"56,810",2009
Itinga do Maranhão,"26,125",2009
Jatobá,"8,909",2009
Jenipapo dos Vieiras,"15,438",2009
João Lisboa,"20,395",2009
Joselândia,"16,188",2009
Junco do Maranhão,"3,950",2009
Lago da Pedra,"44,272",2009
Lago do Junco,"9,888",2009
Lago dos Rodrigues,"7,940",2009
Lago Verde,"15,103",2009
Lagoa do Mato,"10,639",2009
Lagoa Grande do Maranhão,"9,363",2009
Lajeado Novo,"6,937",2009
Lima Campos,"11,794",2009
Loreto,"10,701",2009
Luís Domingues,"6,997",2009
Magalhães de Almeida,"14,808",2009
Maracaçumé,"18,414",2009
Marajá do Sena,"6,954",2009
Maranhãozinho,"12,684",2009
Mata Roma,"14,491",2009
Matinha,"21,204",2009
Matões,"29,386",2009
Matões do Norte,"11,295",2009
Milagres do Maranhão,"7,854",2009
Mirador,"19,991",2009
Miranda do Norte,"18,494",2009
Mirinzal,"14,311",2009
Monção,"28,602",2009
Montes Altos,"8,914",2009
Morros,"17,916",2009
Nina Rodrigues,"10,527",2009
Nova Colinas,"5,094",2009
Nova Iorque,"5,087",2009
Nova Olinda do Maranhão,"17,835",2009
Olho d'Água das Cunhãs,"17,923",2009
Olinda Nova do Maranhão,"12,684",2009
Paço do Lumiar,"103,958",2009
Palmeirândia,"18,772",2009
Paraibano,"20,255",2009
Parnarama,"36,300",2009
Passagem Franca,"17,898",2009
Pastos Bons,"18,306",2009
Paulino Neves,"13,355",2009
Paulo Ramos,"16,236",2009
Pedreiras,"38,934",2009
Pedro do Rosário,"22,856",2009
Penalva,"34,907",2009
Peri Mirim,"12,492",2009
Peritoró,"19,817",2009
Pindaré-Mirim,"32,236",2009
Pinheiro,"77,182",2009
Pio XII,"22,220",2009
Pirapemas,"15,500",2009
Poção de Pedras,"15,533",2009
Porto Franco,"19,503",2009
Porto Rico do Maranhão,"7,179",2009
Presidente Dutra,"41,303",2009
Presidente Juscelino,"12,382",2009
Presidente Médici,"6,363",2009
Presidente Sarney,"16,325",2009
Presidente Vargas,"10,191",2009
Primeira Cruz,"12,493",2009
Raposa,"25,837",2009
Riachão,"21,672",2009
Ribamar Fiquene,"7,477",2009
Rosário,"39,627",2009
Sambaíba,"6,038",2009
Santa Filomena do Maranhão,"5,804",2009
Santa Helena,"35,472",2009
Santa Inês,"85,701",2009
Santa Luzia,"71,455",2009
Santa Luzia do Paruá,"20,190",2009
Santa Quitéria do Maranhão,"29,551",2009
Santa Rita,"32,872",2009
Santana do Maranhão,"11,170",2009
Santo Amaro do Maranhão,"11,693",2009
Santo Antônio dos Lopes,"14,663",2009
São Benedito do Rio Preto,"17,818",2009
São Bento,"39,312",2009
São Bernardo,"26,615",2009
São Domingos do Azeitão,"7,252",2009
São Domingos do Maranhão,"33,506",2009
São Félix de Balsas,"4,442",2009
São Francisco do Brejão,"8,863",2009
São Francisco do Maranhão,"14,801",2009
São João do Carú,"12,511",2009
São João do Paraíso,"11,729",2009
São João do Soter,"17,326",2009
São João dos Patos,"24,357",2009
São João Batista,"18,570",2009
São José de Ribamar,"139,473",2009
São José dos Basílios,"7,489",2009
São Luís,"997,098",2009
São Luís Gonzaga do Maranhão,"19,877",2009
São Mateus do Maranhão,"39,622",2009
São Pedro da Água Branca,"11,481",2009
São Pedro dos Crentes,"4,144",2009
São Raimundo das Mangabeiras,"16,594",2009
São Raimundo do Doca Bezerra,"4,372",2009
São Roberto,"5,217",2009
São Vicente Ferrer,"20,463",2009
Satubinha,"8,715",2009
Senador Alexandre Costa,"9,414",2009
Senador La Rocque,"19,359",2009
Serrano do Maranhão,"11,085",2009
Sítio Novo,"16,086",2009
Sucupira do Norte,"10,535",2009
Sucupira do Riachão,"4,869",2009
Tasso Fragoso,"6,890",2009
Timbiras,"26,909",2009
Timon,"150,635",2009
Trizidela do Vale,"19,104",2009
Tufilândia,"5,687",2009
Tuntum,"39,380",2009
Turiaçu,"33,649",2009
Turilândia,"21,102",2009
Tutóia,"48,424",2009
Urbano Santos,"22,938",2009
Vargem Grande,"45,630",2009
Viana,"49,348",2009
Vila Nova dos Martírios,"9,185",2009
Vitória do Mearim,"32,018",2009
Vitorino Freire,"31,144",2009
Zé Doca,"46,265",2009
Acauã,"7,354",2009
Agricolândia,"5,094",2009
Água Branca,"16,518",2009
Alagoinha do Piauí,"7,736",2009
Alegrete do Piauí,"4,595",2009
Alto Longá,"14,147",2009
Altos,"39,735",2009
Alvorada do Gurguéia,"5,209",2009
Amarante,"17,892",2009
Angical do Piauí,"6,793",2009
Anísio de Abreu,"8,552",2009
Antônio Almeida,"3,267",2009
Aroazes,"6,019",2009
Aroeiras do Itaim,"2,759",2009
Arraial,"5,165",2009
Assunção do Piauí,"8,370",2009
Avelino Lopes,"12,039",2009
Baixa Grande do Ribeiro,"10,804",2009
Barra D'Alcântara,"3,886",2009
Barras,"44,913",2009
Barreiras do Piauí,"3,485",2009
Barro Duro,"6,853",2009
Batalha,"26,681",2009
Bela Vista do Piauí,"3,762",2009
Belém do Piauí,"2,912",2009
Beneditinos,"9,837",2009
Bertolínia,"5,484",2009
Betânia do Piauí,"6,442",2009
Boa Hora,"6,369",2009
Bocaina,"4,146",2009
Bom Jesus,"20,511",2009
Bom Princípio do Piauí,"5,506",2009
Bonfim do Piauí,"5,376",2009
Boqueirão do Piauí,"6,599",2009
Brasileira,"7,970",2009
Brejo do Piauí,"4,025",2009
Buriti dos Lopes,"19,796",2009
Buriti dos Montes,"8,117",2009
Cabeceiras do Piauí,"9,826",2009
Cajazeiras do Piauí,"3,323",2009
Cajueiro da Praia,"7,286",2009
Caldeirão Grande do Piauí,"5,809",2009
Campinas do Piauí,"5,818",2009
Campo Alegre do Fidalgo,"4,647",2009
Campo Grande do Piauí,"5,898",2009
Campo Largo do Piauí,"7,035",2009
Campo Maior,"46,068",2009
Canavieira,"4,093",2009
Canto do Buriti,"20,761",2009
Capitão de Campos,"11,246",2009
Capitão Gervásio Oliveira,"4,029",2009
Caracol,"10,838",2009
Caraúbas do Piauí,"5,595",2009
Caridade do Piauí,"4,778",2009
Castelo do Piauí,"19,142",2009
Caxingó,"5,270",2009
Cocal,"27,220",2009
Cocal de Telha,"4,689",2009
Cocal dos Alves,"5,525",2009
Coivaras,"3,955",2009
Colônia do Gurguéia,"5,947",2009
Colônia do Piauí,"7,940",2009
Conceição do Canindé,"5,077",2009
Coronel José Dias,"4,484",2009
Corrente,"25,406",2009
Cristalândia do Piauí,"8,177",2009
Cristino Castro,"9,836",2009
Curimatá,"10,765",2009
Currais,"4,710",2009
Curral Novo do Piauí,"5,119",2009
Curralinhos,"4,242",2009
Demerval Lobão,"13,232",2009
Dirceu Arcoverde,"6,996",2009
Dom Expedito Lopes,"6,793",2009
Dom Inocêncio,"10,795",2009
Domingos Mourão,"4,447",2009
Elesbão Veloso,"14,490",2009
Eliseu Martins,"4,923",2009
Esperantina,"37,520",2009
Fartura do Piauí,"5,402",2009
Flores do Piauí,"4,615",2009
Floresta do Piauí,"2,643",2009
Floriano,"57,968",2009
Francinópolis,"5,458",2009
Francisco Ayres,"5,147",2009
Francisco Macedo,"2,315",2009
Francisco Santos,"8,315",2009
Fronteiras,"11,502",2009
Geminiano,"5,465",2009
Gilbués,"10,681",2009
Guadalupe,"9,809",2009
Guaribas,"4,491",2009
Hugo Napoleão,"3,784",2009
Ilha Grande,"8,734",2009
Inhuma,"15,490",2009
Ipiranga do Piauí,"9,739",2009
Isaías Coelho,"8,043",2009
Itainópolis,"11,498",2009
Itaueira,"10,904",2009
Jacobina do Piauí,"5,831",2009
Jaicós,"17,786",2009
Jardim do Mulato,"4,318",2009
Jatobá do Piauí,"4,683",2009
Jerumenha,"4,490",2009
João Costa,"3,315",2009
Joaquim Pires,"14,276",2009
Joca Marques,"5,614",2009
José de Freitas,"36,485",2009
Juazeiro do Piauí,"4,941",2009
Júlio Borges,"5,444",2009
Jurema,"4,559",2009
Lagoa de São Francisco,"6,796",2009
Lagoa do Barro do Piauí,"4,692",2009
Lagoa do Piauí,"3,817",2009
Lagoa do Sítio,"5,292",2009
Lagoa Alegre,"8,210",2009
Lagoinha do Piauí,"2,676",2009
Landri Sales,"5,753",2009
Luís Correia,"27,148",2009
Luzilândia,"25,099",2009
Madeiro,"8,012",2009
Manoel Emídio,"5,543",2009
Marcolândia,"7,477",2009
Marcos Parente,"4,297",2009
Massapê do Piauí,"6,672",2009
Matias Olímpio,"10,863",2009
Miguel Alves,"33,410",2009
Miguel Leão,"1,212",2009
Milton Brandão,"7,246",2009
Monsenhor Gil,"10,639",2009
Monsenhor Hipólito,"7,425",2009
Monte Alegre do Piauí,"10,663",2009
Morro do Chapéu do Piauí,"6,611",2009
Morro Cabeça no Tempo,"4,378",2009
Murici dos Portelas,"8,024",2009
Nazaré do Piauí,"7,070",2009
Nazária,"7,895",2009
Nossa Senhora de Nazaré,"4,192",2009
Nossa Senhora dos Remédios,"8,378",2009
Nova Santa Rita,"4,199",2009
Novo Oriente do Piauí,"6,321",2009
Novo Santo Antônio,"3,547",2009
Oeiras,"36,293",2009
Olho D'Água do Piauí,"2,755",2009
Padre Marcos,"7,582",2009
Paes Landim,"4,562",2009
Pajeú do Piauí,"3,802",2009
Palmeira do Piauí,"5,116",2009
Palmeirais,"14,306",2009
Paquetá,"4,686",2009
Parnaguá,"10,731",2009
Parnaíba,"146,059",2009
Passagem Franca do Piauí,"4,246",2009
Patos do Piauí,"6,417",2009
Pau D'Arco do Piauí,"3,903",2009
Paulistana,"20,390",2009
Pavussu,"4,465",2009
Pedro II,"37,850",2009
Pedro Laurentino,"2,418",2009
Picos,"73,021",2009
Pimenteiras,"12,125",2009
Pio IX,"17,714",2009
Piracuruca,"26,499",2009
Piripiri,"62,107",2009
Porto,"11,941",2009
Porto Alegre do Piauí,"2,567",2009
Prata do Piauí,"3,260",2009
Queimada Nova,"9,116",2009
Redenção do Gurguéia,"8,567",2009
Regeneração,"18,190",2009
Riacho Frio,"5,093",2009
Ribeira do Piauí,"4,252",2009
Ribeiro Gonçalves,"6,869",2009
Rio Grande do Piauí,"6,650",2009
Santa Cruz do Piauí,"5,969",2009
Santa Cruz dos Milagres,"3,457",2009
Santa Filomena,"6,180",2009
Santa Luz,"5,495",2009
Santa Rosa do Piauí,"5,304",2009
Santana do Piauí,"5,015",2009
Santo Antônio de Lisboa,"5,965",2009
