NOME_MUNICIPIO,NUM_HABITANTES,ANO
Nova Olinda do Norte,"31,450",2006
Novo Airão,"6,516",2006
Novo Aripuanã,"21,051",2006
Parintins,"112,636",2006
Pauini,"17,131",2006
Presidente Figueiredo,"24,781",2006
Rio Preto da Eva,"25,513",2006
Santa Isabel do Rio Negro,"7,077",2006
Santo Antônio do Içá,"36,098",2006
São Gabriel da Cachoeira,"34,827",2006
São Paulo de Olivença,"29,916",2006
São Sebastião do Uatumã,"9,039",2006
Silves,"9,278",2006
Tabatinga,"45,085",2006
Tapauá,"17,160",2006
Tefé,"71,975",2006
Tonantins,"19,439",2006
Uarini,"13,729",2006
Urucará,"23,422",2006
Urucurituba,"8,386",2006
Alto Alegre,"22,856",2006
Amajari,"6,229",2006
Boa Vista,"249,655",2006
Bonfim,"13,220",2006
Cantá,"10,826",2006
Caracaraí,"18,367",2006
Caroebe,"5,901",2006
Iracema,"6,290",2006
Mucajaí,"11,722",2006
Normandia,"5,191",2006
Pacaraima,"8,435",2006
Rorainópolis,"25,913",2006
São João da Baliza,"5,494",2006
São Luiz,"6,702",2006
Uiramutã,"6,543",2006
Abaetetuba,"133,316",2006
Abel Figueiredo,"7,131",2006
Acará,"63,170",2006
Afuá,"36,524",2006
Água Azul do Norte,"33,350",2006
Alenquer,"39,697",2006
Almeirim,"34,338",2006
Altamira,"85,649",2006
Anajás,"21,307",2006
Ananindeua,"498,095",2006
Anapu,"6,425",2006
Augusto Corrêa,"34,998",2006
Aurora do Pará,"25,174",2006
Aveiro,"18,949",2006
Bagre,"13,607",2006
Baião,"21,893",2006
Bannach,"3,345",2006
Barcarena,"76,071",2006
Belém,"1,428,368",2006
Belterra,"17,659",2006
Benevides,"45,774",2006
Bom Jesus do Tocantins,"14,232",2006
Bonito,"10,762",2006
Bragança,"103,751",2006
Brasil Novo,"21,386",2006
Brejo Grande do Araguaia,"8,243",2006
Breu Branco,"46,250",2006
Breves,"86,084",2006
Bujaru,"26,143",2006
Cachoeira do Arari,"17,658",2006
Cachoeira do Piriá,"20,759",2006
Cametá,"106,816",2006
Canaã dos Carajás,"13,870",2006
Capanema,"61,519",2006
Capitão Poço,"52,960",2006
Castanhal,"158,462",2006
Chaves,"17,313",2006
Colares,"12,328",2006
Conceição do Araguaia,"44,375",2006
Concórdia do Pará,"25,176",2006
Cumaru do Norte,"6,207",2006
Curionópolis,"13,785",2006
Curralinho,"23,573",2006
Curuá,"9,945",2006
Curuçá,"30,343",2006
Dom Eliseu,"50,739",2006
Eldorado dos Carajás,"43,013",2006
Faro,"15,043",2006
Floresta do Araguaia,"15,342",2006
Garrafão do Norte,"26,991",2006
Goianésia do Pará,"31,293",2006
Gurupá,"26,150",2006
Igarapé-Açu,"36,164",2006
Igarapé-Miri,"60,558",2006
Inhangapi,"8,430",2006
Ipixuna do Pará,"36,851",2006
Irituia,"30,080",2006
Itaituba,"96,515",2006
Itupiranga,"65,229",2006
Jacareacanga,"34,683",2006
Jacundá,"48,368",2006
Juruti,"37,064",2006
Limoeiro do Ajuru,"21,847",2006
Mãe do Rio,"22,580",2006
Magalhães Barata,"7,961",2006
Marabá,"200,801",2006
Maracanã,"29,046",2006
Marapanim,"28,141",2006
Marituba,"101,356",2006
Medicilândia,"22,631",2006
Melgaço,"25,887",2006
Mocajuba,"22,054",2006
Moju,"62,223",2006
Monte Alegre,"69,372",2006
Muaná,"27,758",2006
Nova Esperança do Piriá,"27,943",2006
Nova Ipixuna,"14,348",2006
Nova Timboteua,"12,869",2006
Novo Progresso,"39,245",2006
Novo Repartimento,"51,627",2006
Óbidos,"49,582",2006
Oeiras do Pará,"26,554",2006
Oriximiná,"53,999",2006
Ourém,"15,605",2006
Ourilândia do Norte,"20,054",2006
Pacajá,"31,179",2006
Palestina do Pará,"9,033",2006
Paragominas,"88,877",2006
Parauapebas,"95,225",2006
Pau D'Arco,"8,939",2006
Peixe-Boi,"9,086",2006
Piçarra,"14,389",2006
Placas,"15,614",2006
Ponta de Pedras,"20,316",2006
Portel,"44,393",2006
Porto de Moz,"29,890",2006
Prainha,"30,278",2006
Primavera,"11,014",2006
Quatipuru,"12,189",2006
Redenção,"72,085",2006
Rio Maria,"10,818",2006
Rondon do Pará,"46,311",2006
Rurópolis,"28,497",2006
Salinópolis,"41,416",2006
Salvaterra,"17,505",2006
Santa Bárbara do Pará,"13,313",2006
Santa Cruz do Arari,"5,611",2006
Santa Isabel do Pará,"50,543",2006
Santa Luzia do Pará,"19,818",2006
Santa Maria das Barreiras,"13,710",2006
Santa Maria do Pará,"22,996",2006
Santana do Araguaia,"42,523",2006
Santarém,"276,074",2006
Santarém Novo,"6,135",2006
Santo Antônio do Tauá,"21,836",2006
São Caetano de Odivelas,"14,608",2006
São Domingos do Araguaia,"24,230",2006
São Domingos do Capim,"32,231",2006
São Félix do Xingu,"41,813",2006
São Francisco do Pará,"16,186",2006
São Geraldo do Araguaia,"27,242",2006
São João da Ponta,"3,916",2006
São João de Pirabas,"18,389",2006
São João do Araguaia,"17,207",2006
São Miguel do Guamá,"47,599",2006
São Sebastião da Boa Vista,"19,688",2006
Sapucaia,"2,752",2006
Senador José Porfírio,"10,285",2006
Soure,"21,789",2006
Tailândia,"53,755",2006
Terra Alta,"10,468",2006
Terra Santa,"17,395",2006
Tomé-Açu,"51,612",2006
Tracuateua,"27,090",2006
Trairão,"17,892",2006
Tucumã,"20,826",2006
Tucuruí,"87,602",2006
Ulianópolis,"27,987",2006
Uruará,"59,881",2006
Vigia,"42,214",2006
Viseu,"53,607",2006
Vitória do Xingu,"10,206",2006
Xinguara,"29,606",2006
Amapá,"7,465",2006
Calçoene,"7,878",2006
Cutias,"4,466",2006
Ferreira Gomes,"4,458",2006
Itaubal,"4,062",2006
Laranjal do Jari,"37,194",2006
Macapá,"368,367",2006
Mazagão,"14,259",2006
Oiapoque,"16,826",2006
Pedra Branca do Amapari,"5,893",2006
Porto Grande,"15,328",2006
Pracuúba,"2,926",2006
Santana,"101,864",2006
Serra do Navio,"4,326",2006
Tartarugalzinho,"8,916",2006
Vitória do Jari,"11,487",2006
Abreulândia,"2,392",2006
Aguiarnópolis,"3,650",2006
Aliança do Tocantins,"6,491",2006
Almas,"9,082",2006
Alvorada,"8,280",2006
Ananás,"12,156",2006
Angico,"2,898",2006
Aparecida do Rio Negro,"3,703",2006
Aragominas,"8,614",2006
Araguacema,"6,105",2006
Araguaçu,"8,951",2006
Araguaína,"130,105",2006
Araguanã,"5,691",2006
Araguatins,"29,936",2006
Arapoema,"6,641",2006
Arraias,"10,960",2006
Augustinópolis,"14,923",2006
Aurora do Tocantins,"2,827",2006
Axixá do Tocantins,"7,974",2006
Babaçulândia,"11,257",2006
Bandeirantes do Tocantins,"2,641",2006
Barra do Ouro,"3,776",2006
Barrolândia,"4,500",2006
Bernardo Sayão,"4,725",2006
Bom Jesus do Tocantins,"2,204",2006
Brasilândia do Tocantins,"2,082",2006
Brejinho de Nazaré,"4,096",2006
Buriti do Tocantins,"8,008",2006
Cachoeirinha,"2,430",2006
Campos Lindos,"7,307",2006
Cariri do Tocantins,"3,173",2006
Carmolândia,"2,170",2006
Carrasco Bonito,"4,472",2006
Caseara,"4,314",2006
Centenário,"2,332",2006
Chapada da Natividade,"3,716",2006
Chapada de Areia,"1,184",2006
Colinas do Tocantins,"28,467",2006
Colméia,"9,810",2006
Combinado,"4,268",2006
Conceição do Tocantins,"4,574",2006
Couto de Magalhães,"3,892",2006
Cristalândia,"6,862",2006
Crixás do Tocantins,"1,571",2006
Darcinópolis,"5,000",2006
Dianópolis,"17,270",2006
Divinópolis do Tocantins,"6,137",2006
Dois Irmãos do Tocantins,"6,766",2006
Dueré,"4,705",2006
Esperantina,"9,578",2006
Fátima,"3,807",2006
Figueirópolis,"5,165",2006
Filadélfia,"8,754",2006
Formoso do Araguaia,"20,301",2006
Fortaleza do Tabocão,"2,887",2006
Goianorte,"4,608",2006
Goiatins,"10,777",2006
Guaraí,"21,175",2006
Gurupi,"72,831",2006
Ipueiras,"1,184",2006
Itacajá,"6,569",2006
Itaguatins,"6,706",2006
Itapiratins,"3,613",2006
Itaporã do Tocantins,"1,687",2006
Jaú do Tocantins,"3,298",2006
Juarina,"2,668",2006
Lagoa da Confusão,"9,102",2006
Lagoa do Tocantins,"2,927",2006
Lajeado,"3,513",2006
Lavandeira,"1,222",2006
Lizarda,"3,507",2006
Luzinópolis,"2,488",2006
Marianópolis do Tocantins,"4,070",2006
Mateiros,"1,953",2006
Maurilândia do Tocantins,"3,524",2006
Miracema do Tocantins,"28,239",2006
Miranorte,"12,463",2006
Monte do Carmo,"4,196",2006
Monte Santo do Tocantins,"1,948",2006
Muricilândia,"2,628",2006
Natividade,"9,764",2006
Nazaré,"5,888",2006
Nova Olinda,"10,653",2006
Nova Rosalândia,"3,273",2006
Novo Acordo,"3,498",2006
Novo Alegre,"2,574",2006
Novo Jardim,"2,617",2006
Oliveira de Fátima,"1,039",2006
Palmas,"220,889",2006
Palmeirante,"3,665",2006
Palmeiras do Tocantins,"5,930",2006
Palmeirópolis,"5,407",2006
Paraíso do Tocantins,"42,319",2006
Paranã,"10,009",2006
Pau D'Arco,"4,689",2006
Pedro Afonso,"9,017",2006
Peixe,"8,677",2006
Pequizeiro,"5,553",2006
Pindorama do Tocantins,"4,490",2006
Piraquê,"3,724",2006
Pium,"4,106",2006
Ponte Alta do Bom Jesus,"4,247",2006
Ponte Alta do Tocantins,"6,111",2006
Porto Alegre do Tocantins,"2,607",2006
Porto Nacional,"47,141",2006
Praia Norte,"8,528",2006
Presidente Kennedy,"3,899",2006
Pugmil,"2,669",2006
Recursolândia,"3,896",2006
Riachinho,"3,749",2006
Rio da Conceição,"1,531",2006
Rio dos Bois,"2,833",2006
Rio Sono,"5,420",2006
Sampaio,"2,448",2006
Sandolândia,"3,702",2006
Santa Fé do Araguaia,"6,970",2006
Santa Maria do Tocantins,"2,463",2006
Santa Rita do Tocantins,"1,939",2006
Santa Rosa do Tocantins,"4,681",2006
Santa Tereza do Tocantins,"2,424",2006
Santa Terezinha do Tocantins,"2,847",2006
São Bento do Tocantins,"2,889",2006
São Félix do Tocantins,"1,595",2006
São Miguel do Tocantins,"9,613",2006
São Salvador do Tocantins,"2,843",2006
São Sebastião do Tocantins,"4,534",2006
São Valério da Natividade,"6,092",2006
Silvanópolis,"3,873",2006
Sítio Novo do Tocantins,"11,225",2006
Sucupira,"1,236",2006
Taguatinga,"14,477",2006
Taipas do Tocantins,"1,369",2006
Talismã,"2,809",2006
Tocantínia,"5,927",2006
Tocantinópolis,"26,994",2006
Tupirama,"1,311",2006
Tupiratins,"1,471",2006
Wanderlândia,"11,022",2006
Xambioá,"12,799",2006
Açailândia,"106,357",2006
Afonso Cunha,"4,754",2006
Água Doce do Maranhão,"9,826",2006
Alcântara,"22,550",2006
Aldeias Altas,"18,315",2006
Altamira do Maranhão,"6,730",2006
Alto Alegre do Maranhão,"24,121",2006
Alto Alegre do Pindaré,"35,695",2006
Alto Parnaíba,"10,054",2006
Amapá do Maranhão,"6,627",2006
Amarante do Maranhão,"37,345",2006
Anajatuba,"23,214",2006
Anapurus,"10,303",2006
Apicum-Açu,"13,076",2006
Araguanã,"8,664",2006
Araioses,"35,212",2006
Arame,"26,827",2006
Arari,"27,504",2006
Axixá,"10,721",2006
Bacabal,"96,883",2006
Bacabeira,"11,395",2006
Bacuri,"16,824",2006
Bacurituba,"5,096",2006
Balsas,"73,848",2006
Barão de Grajaú,"16,716",2006
Barra do Corda,"78,497",2006
Barreirinhas,"45,804",2006
Bela Vista do Maranhão,"10,829",2006
Belágua,"5,409",2006
Benedito Leite,"5,590",2006
Bequimão,"18,461",2006
Bernardo do Mearim,"6,047",2006
Boa Vista do Gurupi,"6,331",2006
Bom Jardim,"38,349",2006
Bom Jesus das Selvas,"19,578",2006
Bom Lugar,"13,413",2006
Brejo,"30,073",2006
Brejo de Areia,"8,065",2006
Buriti,"25,065",2006
Buriti Bravo,"21,671",2006
Buriticupu,"66,326",2006
Buritirana,"15,644",2006
Cachoeira Grande,"8,512",2006
Cajapió,"10,864",2006
Cajari,"11,474",2006
Campestre do Maranhão,"13,260",2006
Cândido Mendes,"20,656",2006
Cantanhede,"17,834",2006
Capinzal do Norte,"10,760",2006
Carolina,"23,493",2006
Carutapera,"20,650",2006
Caxias,"144,387",2006
Cedral,"11,008",2006
Central do Maranhão,"8,799",2006
Centro do Guilherme,"7,052",2006
Centro Novo do Maranhão,"16,464",2006
Chapadinha,"64,618",2006
Cidelândia,"12,371",2006
Codó,"115,098",2006
Coelho Neto,"44,095",2006
Colinas,"40,836",2006
Conceição do Lago-Açu,"9,459",2006
Coroatá,"60,632",2006
Cururupu,"40,029",2006
Davinópolis,"11,721",2006
Dom Pedro,"23,604",2006
Duque Bacelar,"10,798",2006
Esperantinópolis,"22,498",2006
Estreito,"25,520",2006
Feira Nova do Maranhão,"7,505",2006
Fernando Falcão,"4,943",2006
Formosa da Serra Negra,"18,100",2006
Fortaleza dos Nogueiras,"12,679",2006
Fortuna,"13,876",2006
Godofredo Viana,"6,715",2006
Gonçalves Dias,"16,980",2006
Governador Archer,"8,237",2006
Governador Edison Lobão,"13,088",2006
Governador Eugênio Barros,"15,867",2006
Governador Luiz Rocha,"6,347",2006
Governador Newton Bello,"13,119",2006
Governador Nunes Freire,"33,597",2006
Graça Aranha,"6,220",2006
Grajaú,"54,392",2006
Guimarães,"12,849",2006
Humberto de Campos,"22,149",2006
Icatu,"22,088",2006
Igarapé do Meio,"11,489",2006
Igarapé Grande,"9,090",2006
Imperatriz,"232,560",2006
Itaipava do Grajaú,"13,081",2006
Itapecuru Mirim,"51,338",2006
Itinga do Maranhão,"29,114",2006
Jatobá,"4,230",2006
Jenipapo dos Vieiras,"14,719",2006
João Lisboa,"21,866",2006
Joselândia,"14,123",2006
Junco do Maranhão,"6,484",2006
Lago da Pedra,"42,362",2006
Lago do Junco,"9,612",2006
Lago dos Rodrigues,"7,925",2006
Lago Verde,"14,071",2006
Lagoa do Mato,"10,155",2006
Lagoa Grande do Maranhão,"7,988",2006
Lajeado Novo,"6,602",2006
Lima Campos,"10,967",2006
Loreto,"10,437",2006
Luís Domingues,"5,700",2006
Magalhães de Almeida,"14,149",2006
Maracaçumé,"16,971",2006
Marajá do Sena,"6,968",2006
Maranhãozinho,"10,491",2006
Mata Roma,"12,680",2006
Matinha,"22,078",2006
Matões,"27,257",2006
Matões do Norte,"8,040",2006
Milagres do Maranhão,"7,510",2006
Mirador,"21,953",2006
Miranda do Norte,"17,487",2006
Mirinzal,"13,857",2006
Monção,"26,546",2006
Montes Altos,"11,020",2006
Morros,"15,865",2006
Nina Rodrigues,"8,874",2006
Nova Colinas,"4,579",2006
Nova Iorque,"4,254",2006
Nova Olinda do Maranhão,"14,086",2006
Olho d'Água das Cunhãs,"17,011",2006
Olinda Nova do Maranhão,"10,075",2006
Paço do Lumiar,"101,554",2006
Palmeirândia,"18,520",2006
Paraibano,"19,390",2006
Parnarama,"33,309",2006
Passagem Franca,"15,301",2006
Pastos Bons,"16,599",2006
Paulino Neves,"12,201",2006
Paulo Ramos,"19,093",2006
Pedreiras,"43,519",2006
Pedro do Rosário,"24,220",2006
Penalva,"31,047",2006
Peri Mirim,"12,846",2006
Peritoró,"20,258",2006
Pindaré-Mirim,"29,272",2006
Pinheiro,"73,502",2006
Pio XII,"28,850",2006
Pirapemas,"14,088",2006
Poção de Pedras,"20,824",2006
Porto Franco,"18,300",2006
Porto Rico do Maranhão,"5,955",2006
Presidente Dutra,"42,420",2006
Presidente Juscelino,"11,891",2006
Presidente Médici,"5,143",2006
Presidente Sarney,"14,745",2006
Presidente Vargas,"10,767",2006
Primeira Cruz,"12,545",2006
Raposa,"21,347",2006
Riachão,"21,367",2006
Ribamar Fiquene,"7,170",2006
Rosário,"35,199",2006
Sambaíba,"4,905",2006
Santa Filomena do Maranhão,"5,637",2006
Santa Helena,"34,131",2006
Santa Inês,"76,173",2006
Santa Luzia,"82,854",2006
Santa Luzia do Paruá,"19,271",2006
Santa Quitéria do Maranhão,"32,633",2006
Santa Rita,"25,026",2006
Santana do Maranhão,"11,508",2006
Santo Amaro do Maranhão,"9,721",2006
Santo Antônio dos Lopes,"14,126",2006
São Benedito do Rio Preto,"17,466",2006
São Bento,"34,615",2006
São Bernardo,"26,053",2006
São Domingos do Azeitão,"7,709",2006
São Domingos do Maranhão,"37,028",2006
São Félix de Balsas,"4,331",2006
São Francisco do Brejão,"8,413",2006
São Francisco do Maranhão,"12,807",2006
São João do Carú,"15,087",2006
São João do Paraíso,"11,839",2006
São João do Soter,"16,755",2006
São João dos Patos,"24,064",2006
São João Batista,"21,365",2006
São José de Ribamar,"134,593",2006
São José dos Basílios,"7,696",2006
São Luís,"998,385",2006
São Luís Gonzaga do Maranhão,"20,987",2006
São Mateus do Maranhão,"38,235",2006
São Pedro da Água Branca,"11,198",2006
São Pedro dos Crentes,"4,334",2006
São Raimundo das Mangabeiras,"15,404",2006
São Raimundo do Doca Bezerra,"6,511",2006
São Roberto,"4,563",2006
São Vicente Ferrer,"19,907",2006
Satubinha,"10,268",2006
Senador Alexandre Costa,"7,671",2006
Senador La Rocque,"18,196",2006
Serrano do Maranhão,"3,972",2006
Sítio Novo,"16,204",2006
Sucupira do Norte,"10,472",2006
Sucupira do Riachão,"4,822",2006
Tasso Fragoso,"6,538",2006
Timbiras,"28,944",2006
Timon,"146,139",2006
Trizidela do Vale,"16,870",2006
Tufilândia,"5,497",2006
Tuntum,"37,451",2006
Turiaçu,"35,597",2006
Turilândia,"17,747",2006
Tutóia,"45,474",2006
Urbano Santos,"17,054",2006
Vargem Grande,"36,045",2006
Viana,"45,925",2006
Vila Nova dos Martírios,"7,443",2006
Vitória do Mearim,"34,750",2006
Vitorino Freire,"28,205",2006
Zé Doca,"51,966",2006
Acauã,"5,792",2006
Agricolândia,"5,221",2006
Água Branca,"16,176",2006
Alagoinha do Piauí,"5,977",2006
Alegrete do Piauí,"4,878",2006
Alto Longá,"12,205",2006
Altos,"38,949",2006
Alvorada do Gurguéia,"4,238",2006
Amarante,"17,147",2006
Angical do Piauí,"7,275",2006
Anísio de Abreu,"7,757",2006
Antônio Almeida,"2,537",2006
Aroazes,"6,165",2006
Aroeiras do Itaim,"2,620",2006
Arraial,"4,695",2006
Assunção do Piauí,"7,467",2006
Avelino Lopes,"10,620",2006
Baixa Grande do Ribeiro,"8,968",2006
Barra D'Alcântara,"3,621",2006
Barras,"42,903",2006
Barreiras do Piauí,"3,259",2006
Barro Duro,"7,327",2006
Batalha,"26,536",2006
Bela Vista do Piauí,"2,866",2006
Belém do Piauí,"2,492",2006
Beneditinos,"9,463",2006
Bertolínia,"4,719",2006
Betânia do Piauí,"9,914",2006
Boa Hora,"6,035",2006
Bocaina,"4,443",2006
Bom Jesus,"17,153",2006
Bom Princípio do Piauí,"4,167",2006
Bonfim do Piauí,"4,811",2006
Boqueirão do Piauí,"5,079",2006
Brasileira,"6,814",2006
Brejo do Piauí,"4,599",2006
Buriti dos Lopes,"18,378",2006
Buriti dos Montes,"8,104",2006
Cabeceiras do Piauí,"9,141",2006
Cajazeiras do Piauí,"3,033",2006
Cajueiro da Praia,"6,152",2006
Caldeirão Grande do Piauí,"5,508",2006
Campinas do Piauí,"4,584",2006
Campo Alegre do Fidalgo,"4,107",2006
Campo Grande do Piauí,"5,495",2006
Campo Largo do Piauí,"6,433",2006
Campo Maior,"41,404",2006
Canavieira,"4,152",2006
Canto do Buriti,"18,656",2006
Capitão de Campos,"9,944",2006
Capitão Gervásio Oliveira,"2,503",2006
Caracol,"9,395",2006
Caraúbas do Piauí,"5,538",2006
Caridade do Piauí,"4,136",2006
Castelo do Piauí,"18,644",2006
Caxingó,"5,100",2006
Cocal,"25,181",2006
Cocal de Telha,"4,167",2006
Cocal dos Alves,"5,836",2006
Coivaras,"3,153",2006
Colônia do Gurguéia,"5,627",2006
Colônia do Piauí,"7,485",2006
Conceição do Canindé,"5,506",2006
Coronel José Dias,"4,547",2006
Corrente,"24,876",2006
Cristalândia do Piauí,"6,885",2006
Cristino Castro,"9,984",2006
Curimatá,"10,615",2006
Currais,"4,503",2006
Curral Novo do Piauí,"3,871",2006
Curralinhos,"4,209",2006
Demerval Lobão,"13,966",2006
Dirceu Arcoverde,"6,036",2006
Dom Expedito Lopes,"6,616",2006
Dom Inocêncio,"9,933",2006
Domingos Mourão,"4,292",2006
Elesbão Veloso,"15,244",2006
Eliseu Martins,"3,909",2006
Esperantina,"35,908",2006
Fartura do Piauí,"4,569",2006
Flores do Piauí,"4,019",2006
Floresta do Piauí,"2,485",2006
Floriano,"56,880",2006
Francinópolis,"5,212",2006
Francisco Ayres,"5,390",2006
Francisco Macedo,"2,500",2006
Francisco Santos,"7,039",2006
Fronteiras,"10,511",2006
Geminiano,"5,184",2006
Gilbués,"11,175",2006
Guadalupe,"10,911",2006
Guaribas,"4,576",2006
Hugo Napoleão,"3,755",2006
Ilha Grande,"8,656",2006
Inhuma,"15,351",2006
Ipiranga do Piauí,"9,095",2006
Isaías Coelho,"7,674",2006
Itainópolis,"10,132",2006
Itaueira,"9,858",2006
Jacobina do Piauí,"5,707",2006
Jaicós,"17,268",2006
Jardim do Mulato,"3,916",2006
Jatobá do Piauí,"4,575",2006
Jerumenha,"4,835",2006
João Costa,"3,182",2006
Joaquim Pires,"13,298",2006
Joca Marques,"4,554",2006
José de Freitas,"35,376",2006
Juazeiro do Piauí,"4,435",2006
Júlio Borges,"5,431",2006
Jurema,"4,153",2006
Lagoa de São Francisco,"6,225",2006
Lagoa do Barro do Piauí,"5,088",2006
Lagoa do Piauí,"4,005",2006
Lagoa do Sítio,"4,596",2006
Lagoa Alegre,"7,904",2006
Lagoinha do Piauí,"2,304",2006
Landri Sales,"5,589",2006
Luís Correia,"25,679",2006
Luzilândia,"22,888",2006
Madeiro,"7,504",2006
Manoel Emídio,"4,994",2006
Marcolândia,"7,200",2006
Marcos Parente,"4,713",2006
Massapê do Piauí,"6,474",2006
Matias Olímpio,"10,629",2006
Miguel Alves,"31,453",2006
Miguel Leão,"1,456",2006
Milton Brandão,"8,083",2006
Monsenhor Gil,"10,867",2006
Monsenhor Hipólito,"7,125",2006
Monte Alegre do Piauí,"10,809",2006
Morro do Chapéu do Piauí,"7,066",2006
Morro Cabeça no Tempo,"4,442",2006
Murici dos Portelas,"6,462",2006
Nazaré do Piauí,"7,786",2006
Nossa Senhora de Nazaré,"4,002",2006
Nossa Senhora dos Remédios,"8,054",2006
Nova Santa Rita,"4,517",2006
Novo Oriente do Piauí,"6,792",2006
Novo Santo Antônio,"2,774",2006
Oeiras,"35,218",2006
Olho D'Água do Piauí,"2,038",2006
Padre Marcos,"7,574",2006
Paes Landim,"4,088",2006
Pajeú do Piauí,"2,571",2006
Palmeira do Piauí,"5,756",2006
Palmeirais,"12,828",2006
Paquetá,"4,430",2006
Parnaguá,"9,883",2006
Parnaíba,"143,675",2006
Passagem Franca do Piauí,"4,151",2006
Patos do Piauí,"5,809",2006
Pau D'Arco do Piauí,"3,226",2006
Paulistana,"17,859",2006
Pavussu,"3,961",2006
Pedro II,"37,580",2006
Pedro Laurentino,"2,373",2006
Picos,"71,825",2006
Pimenteiras,"12,504",2006
Pio IX,"16,785",2006
Piracuruca,"27,621",2006
Piripiri,"62,291",2006
Porto,"11,356",2006
Porto Alegre do Piauí,"2,383",2006
Prata do Piauí,"3,418",2006
Queimada Nova,"8,969",2006
Redenção do Gurguéia,"8,445",2006
Regeneração,"18,228",2006
Riacho Frio,"4,522",2006
Ribeira do Piauí,"4,041",2006
Ribeiro Gonçalves,"5,706",2006
Rio Grande do Piauí,"6,376",2006
Santa Cruz do Piauí,"5,640",2006
Santa Cruz dos Milagres,"3,520",2006
Santa Filomena,"6,338",2006
Santa Luz,"5,018",2006
Santa Rosa do Piauí,"5,464",2006
Santana do Piauí,"4,982",2006
Santo Antônio de Lisboa,"5,214",2006
Santo Antônio dos Milagres,"2,060",2006
