NOME_MUNICIPIO,NUM_HABITANTES,ANO
Codajás,"29,168",2020
Eirunepé,"35,700",2020
Envira,"20,393",2020
Fonte Boa,"17,005",2020
Guajará,"16,937",2020
Humaitá,"56,144",2020
Ipixuna,"30,436",2020
Iranduba,"49,011",2020
Itacoatiara,"102,701",2020
Itamarati,"7,814",2020
Itapiranga,"9,230",2020
Japurá,"2,251",2020
Juruá,"15,106",2020
Jutaí,"13,886",2020
Lábrea,"46,882",2020
Manacapuru,"98,502",2020
Manaquiri,"33,049",2020
Manaus,"2,219,580",2020
Manicoré,"56,583",2020
Maraã,"18,261",2020
Maués,"65,040",2020
Nhamundá,"21,443",2020
Nova Olinda do Norte,"38,026",2020
Novo Airão,"19,928",2020
Novo Aripuanã,"26,046",2020
Parintins,"115,363",2020
Pauini,"19,522",2020
Presidente Figueiredo,"37,193",2020
Rio Preto da Eva,"34,106",2020
Santa Isabel do Rio Negro,"25,865",2020
Santo Antônio do Içá,"21,243",2020
São Gabriel da Cachoeira,"46,303",2020
São Paulo de Olivença,"40,073",2020
São Sebastião do Uatumã,"14,352",2020
Silves,"9,230",2020
Tabatinga,"67,182",2020
Tapauá,"17,015",2020
Tefé,"59,547",2020
Tonantins,"18,897",2020
Uarini,"13,690",2020
Urucará,"16,130",2020
Urucurituba,"23,585",2020
Amajari,"13,185",2020
Alto Alegre,"15,380",2020
Boa Vista,"419,652",2020
Bonfim,"12,557",2020
Cantá,"18,799",2020
Caracaraí,"22,283",2020
Caroebe,"10,383",2020
Iracema,"12,296",2020
Mucajaí,"18,172",2020
Normandia,"11,532",2020
Pacaraima,"18,913",2020
Rorainópolis,"30,782",2020
São João da Baliza,"8,348",2020
São Luiz,"8,110",2020
Uiramutã,"10,789",2020
Abaetetuba,"159,080",2020
Abel Figueiredo,"7,486",2020
Acará,"55,669",2020
Afuá,"39,567",2020
Água Azul do Norte,"27,615",2020
Alenquer,"57,092",2020
Almeirim,"34,076",2020
Altamira,"115,969",2020
Anajás,"29,688",2020
Ananindeua,"535,547",2020
Anapu,"28,607",2020
Augusto Corrêa,"46,471",2020
Aurora do Pará,"31,773",2020
Aveiro,"16,404",2020
Bagre,"31,325",2020
Baião,"48,459",2020
Bannach,"3,262",2020
Barcarena,"127,027",2020
Belém,"1,499,641",2020
Belterra,"17,839",2020
Benevides,"63,768",2020
Bom Jesus do Tocantins,"17,118",2020
Bonito,"16,530",2020
Bragança,"128,914",2020
Brasil Novo,"14,983",2020
Brejo Grande do Araguaia,"7,368",2020
Breu Branco,"67,332",2020
Breves,"103,497",2020
Bujaru,"29,427",2020
Cachoeira do Piriá,"34,609",2020
Cachoeira do Arari,"24,064",2020
Cametá,"139,364",2020
Canaã dos Carajás,"38,103",2020
Capanema,"69,431",2020
Capitão Poço,"54,425",2020
Castanhal,"203,251",2020
Chaves,"23,948",2020
Colares,"12,131",2020
Conceição do Araguaia,"47,991",2020
Concórdia do Pará,"33,781",2020
Cumaru do Norte,"13,761",2020
Curionópolis,"17,846",2020
Curralinho,"34,994",2020
Curuá,"14,587",2020
Curuçá,"40,584",2020
Dom Eliseu,"60,469",2020
Eldorado do Carajás,"33,940",2020
Faro,"7,070",2020
Floresta do Araguaia,"20,525",2020
Garrafão do Norte,"26,111",2020
Goianésia do Pará,"41,081",2020
Gurupá,"33,755",2020
Igarapé-Açu,"39,023",2020
Igarapé-Miri,"63,036",2020
Inhangapi,"11,861",2020
Ipixuna do Pará,"65,625",2020
Irituia,"32,595",2020
Itaituba,"101,395",2020
Itupiranga,"53,355",2020
Jacareacanga,"7,590",2020
Jacundá,"59,842",2020
Juruti,"58,960",2020
Limoeiro do Ajuru,"29,282",2020
Mãe do Rio,"30,235",2020
Magalhães Barata,"8,573",2020
Marabá,"283,542",2020
Maracanã,"29,516",2020
Marapanim,"28,450",2020
Marituba,"133,685",2020
Medicilândia,"31,975",2020
Melgaço,"27,890",2020
Mocajuba,"31,530",2020
Moju,"83,182",2020
Mojuí dos Campos,"16,184",2020
Monte Alegre,"58,162",2020
Muaná,"40,906",2020
Nova Esperança do Piriá,"21,444",2020
Nova Ipixuna,"16,854",2020
Nova Timboteua,"15,506",2020
Novo Progresso,"25,766",2020
Novo Repartimento,"77,214",2020
Óbidos,"52,306",2020
Oeiras do Pará,"32,850",2020
Oriximiná,"74,016",2020
Ourém,"17,961",2020
Ourilândia do Norte,"33,335",2020
Pacajá,"48,414",2020
Palestina do Pará,"7,582",2020
Paragominas,"114,503",2020
Parauapebas,"213,576",2020
Pau D'Arco,"5,410",2020
Peixe-Boi,"8,081",2020
Piçarra,"12,979",2020
Placas,"31,659",2020
Ponta de Pedras,"31,549",2020
Portel,"62,945",2020
Porto de Moz,"41,801",2020
Prainha,"29,846",2020
Primavera,"10,857",2020
Quatipuru,"13,702",2020
Redenção,"85,563",2020
Rio Maria,"18,201",2020
Rondon do Pará,"52,803",2020
Rurópolis,"51,500",2020
Salinópolis,"40,922",2020
Salvaterra,"24,075",2020
Santa Bárbara do Pará,"21,449",2020
Santa Cruz do Arari,"10,314",2020
Santa Izabel do Pará,"71,837",2020
Santa Luzia do Pará,"19,843",2020
Santa Maria das Barreiras,"21,850",2020
Santa Maria do Pará,"24,995",2020
Santana do Araguaia,"74,419",2020
Santarém,"306,480",2020
Santarém Novo,"6,753",2020
Santo Antônio do Tauá,"31,918",2020
São Caetano de Odivelas,"18,129",2020
São Domingos do Araguaia,"25,753",2020
São Domingos do Capim,"32,139",2020
São Félix do Xingu,"132,138",2020
São Francisco do Pará,"15,930",2020
São Geraldo do Araguaia,"24,705",2020
São João da Ponta,"6,217",2020
São João de Pirabas,"23,244",2020
São João do Araguaia,"14,051",2020
São Miguel do Guamá,"59,632",2020
São Sebastião da Boa Vista,"26,974",2020
Sapucaia,"6,009",2020
Senador José Porfírio,"11,480",2020
Soure,"25,565",2020
Tailândia,"108,969",2020
Terra Alta,"11,847",2020
Terra Santa,"18,917",2020
Tomé-Açu,"64,030",2020
Tracuateua,"31,257",2020
Trairão,"19,168",2020
Tucumã,"40,136",2020
Tucuruí,"115,144",2020
Ulianópolis,"60,761",2020
Uruará,"45,435",2020
Vigia,"54,172",2020
Viseu,"61,751",2020
Vitória do Xingu,"15,279",2020
Xinguara,"45,086",2020
Serra do Navio,"5,488",2020
Amapá,"9,187",2020
Pedra Branca do Amapari,"17,067",2020
Calçoene,"11,306",2020
Cutias,"6,101",2020
Ferreira Gomes,"7,967",2020
Itaubal,"5,617",2020
Laranjal do Jari,"51,362",2020
Macapá,"512,902",2020
Mazagão,"22,053",2020
Oiapoque,"27,906",2020
Porto Grande,"22,452",2020
Pracuúba,"5,246",2020
Santana,"123,096",2020
Tartarugalzinho,"17,769",2020
Vitória do Jari,"16,254",2020
Abreulândia,"2,594",2020
Aguiarnópolis,"6,892",2020
Aliança do Tocantins,"5,346",2020
Almas,"6,979",2020
Alvorada,"8,396",2020
Ananás,"9,492",2020
Angico,"3,454",2020
Aparecida do Rio Negro,"4,848",2020
Aragominas,"5,731",2020
Araguacema,"7,155",2020
Araguaçu,"8,467",2020
Araguaína,"183,381",2020
Araguanã,"5,793",2020
Araguatins,"36,170",2020
Arapoema,"6,616",2020
Arraias,"10,534",2020
Augustinópolis,"18,643",2020
Aurora do Tocantins,"3,783",2020
Axixá do Tocantins,"9,787",2020
Babaçulândia,"10,666",2020
Bandeirantes do Tocantins,"3,592",2020
Barra do Ouro,"4,632",2020
Barrolândia,"5,651",2020
Bernardo Sayão,"4,448",2020
Bom Jesus do Tocantins,"5,008",2020
Brasilândia do Tocantins,"2,211",2020
Brejinho de Nazaré,"5,519",2020
Buriti do Tocantins,"11,497",2020
Cachoeirinha,"2,284",2020
Campos Lindos,"10,312",2020
Cariri do Tocantins,"4,441",2020
Carmolândia,"2,603",2020
Carrasco Bonito,"4,130",2020
Caseara,"5,442",2020
Centenário,"2,936",2020
Chapada de Areia,"1,410",2020
Chapada da Natividade,"3,331",2020
Colinas do Tocantins,"35,851",2020
Combinado,"4,861",2020
Conceição do Tocantins,"4,087",2020
Couto Magalhães,"5,639",2020
Cristalândia,"7,278",2020
Crixás do Tocantins,"1,735",2020
Darcinópolis,"6,174",2020
Dianópolis,"22,424",2020
Divinópolis do Tocantins,"6,943",2020
Dois Irmãos do Tocantins,"7,185",2020
Dueré,"4,686",2020
Esperantina,"11,139",2020
Fátima,"3,830",2020
Figueirópolis,"5,243",2020
Filadélfia,"8,874",2020
Formoso do Araguaia,"18,399",2020
Tabocão,"2,602",2020
Goianorte,"5,130",2020
Goiatins,"13,095",2020
Guaraí,"26,165",2020
Gurupi,"87,545",2020
Ipueiras,"2,052",2020
Itacajá,"7,452",2020
Itaguatins,"5,832",2020
Itapiratins,"3,795",2020
Itaporã do Tocantins,"2,420",2020
Jaú do Tocantins,"3,878",2020
Juarina,"2,184",2020
Lagoa da Confusão,"13,676",2020
Lagoa do Tocantins,"4,393",2020
Lajeado,"3,167",2020
Lavandeira,"1,954",2020
Lizarda,"3,733",2020
Luzinópolis,"3,154",2020
Marianópolis do Tocantins,"5,254",2020
Mateiros,"2,729",2020
Maurilândia do Tocantins,"3,448",2020
Miracema do Tocantins,"17,936",2020
Miranorte,"13,493",2020
Monte do Carmo,"8,066",2020
Monte Santo do Tocantins,"2,295",2020
Palmeiras do Tocantins,"6,745",2020
Muricilândia,"3,587",2020
Natividade,"9,250",2020
Nazaré,"3,834",2020
Nova Olinda,"11,917",2020
Nova Rosalândia,"4,304",2020
Novo Acordo,"4,397",2020
Novo Alegre,"2,332",2020
Novo Jardim,"2,745",2020
Oliveira de Fátima,"1,118",2020
Palmeirante,"6,131",2020
Palmeirópolis,"7,676",2020
Paraíso do Tocantins,"51,891",2020
Paranã,"10,437",2020
Pau D'Arco,"4,867",2020
Pedro Afonso,"13,773",2020
Peixe,"11,873",2020
Pequizeiro,"5,512",2020
Colméia,"8,141",2020
Pindorama do Tocantins,"4,430",2020
Piraquê,"3,033",2020
Pium,"7,743",2020
Ponte Alta do Bom Jesus,"4,591",2020
Ponte Alta do Tocantins,"8,116",2020
Porto Alegre do Tocantins,"3,170",2020
Porto Nacional,"53,316",2020
Praia Norte,"8,498",2020
Presidente Kennedy,"3,676",2020
Pugmil,"2,717",2020
Recursolândia,"4,342",2020
Riachinho,"4,684",2020
Rio da Conceição,"2,171",2020
Rio dos Bois,"2,856",2020
Rio Sono,"6,488",2020
Sampaio,"4,794",2020
Sandolândia,"3,373",2020
Santa Fé do Araguaia,"7,595",2020
Santa Maria do Tocantins,"3,486",2020
Santa Rita do Tocantins,"2,386",2020
Santa Rosa do Tocantins,"4,846",2020
Santa Tereza do Tocantins,"2,897",2020
Santa Terezinha do Tocantins,"2,530",2020
São Bento do Tocantins,"5,391",2020
São Félix do Tocantins,"1,598",2020
São Miguel do Tocantins,"12,294",2020
São Salvador do Tocantins,"3,094",2020
São Sebastião do Tocantins,"4,852",2020
São Valério,"3,904",2020
Silvanópolis,"5,428",2020
Sítio Novo do Tocantins,"8,997",2020
Sucupira,"1,986",2020
Taguatinga,"16,825",2020
Taipas do Tocantins,"2,166",2020
Talismã,"2,812",2020
Palmas,"306,296",2020
Tocantínia,"7,617",2020
Tocantinópolis,"22,845",2020
Tupirama,"1,922",2020
Tupiratins,"2,729",2020
Wanderlândia,"11,734",2020
Xambioá,"11,520",2020
Açailândia,"113,121",2020
Afonso Cunha,"6,578",2020
Água Doce do Maranhão,"12,652",2020
Alcântara,"22,112",2020
Aldeias Altas,"26,757",2020
Altamira do Maranhão,"8,189",2020
Alto Alegre do Maranhão,"27,858",2020
Alto Alegre do Pindaré,"31,943",2020
Alto Parnaíba,"11,212",2020
Amapá do Maranhão,"7,005",2020
Amarante do Maranhão,"41,729",2020
Anajatuba,"26,988",2020
Anapurus,"15,894",2020
Apicum-Açu,"17,413",2020
Araguanã,"15,551",2020
Araioses,"46,771",2020
Arame,"32,764",2020
Arari,"29,932",2020
Axixá,"12,183",2020
Bacabal,"104,790",2020
Bacabeira,"17,252",2020
Bacuri,"18,654",2020
Bacurituba,"5,670",2020
Balsas,"95,929",2020
Barão de Grajaú,"18,924",2020
Barra do Corda,"88,492",2020
Barreirinhas,"63,217",2020
Belágua,"7,528",2020
Bela Vista do Maranhão,"11,279",2020
Benedito Leite,"5,638",2020
Bequimão,"21,299",2020
Bernardo do Mearim,"6,073",2020
Boa Vista do Gurupi,"8,382",2020
Bom Jardim,"41,822",2020
Bom Jesus das Selvas,"34,567",2020
Bom Lugar,"16,438",2020
Brejo,"36,651",2020
Brejo de Areia,"9,014",2020
Buriti,"28,798",2020
Buriti Bravo,"23,939",2020
Buriticupu,"72,983",2020
Buritirana,"15,467",2020
Cachoeira Grande,"9,478",2020
Cajapió,"11,216",2020
Cajari,"19,451",2020
Campestre do Maranhão,"14,453",2020
Cândido Mendes,"20,278",2020
Cantanhede,"22,117",2020
Capinzal do Norte,"10,935",2020
Carolina,"24,165",2020
Carutapera,"23,952",2020
Caxias,"165,525",2020
Cedral,"10,693",2020
Central do Maranhão,"8,740",2020
Centro do Guilherme,"13,670",2020
Centro Novo do Maranhão,"21,840",2020
Chapadinha,"80,195",2020
Cidelândia,"14,777",2020
Codó,"123,116",2020
Coelho Neto,"49,621",2020
Colinas,"41,312",2020
Conceição do Lago-Açu,"16,400",2020
Coroatá,"65,544",2020
Cururupu,"32,626",2020
Davinópolis,"12,916",2020
Dom Pedro,"23,372",2020
Duque Bacelar,"11,401",2020
Esperantinópolis,"17,104",2020
Estreito,"42,527",2020
Feira Nova do Maranhão,"8,484",2020
Fernando Falcão,"10,460",2020
Formosa da Serra Negra,"19,258",2020
Fortaleza dos Nogueiras,"12,647",2020
Fortuna,"17,790",2020
Godofredo Viana,"11,963",2020
Gonçalves Dias,"17,944",2020
Governador Archer,"10,886",2020
Governador Edison Lobão,"18,520",2020
Governador Eugênio Barros,"14,656",2020
Governador Luiz Rocha,"7,844",2020
Governador Newton Bello,"10,151",2020
Governador Nunes Freire,"25,539",2020
Graça Aranha,"6,261",2020
Grajaú,"70,065",2020
Guimarães,"11,997",2020
Humberto de Campos,"28,932",2020
Icatu,"27,269",2020
Igarapé do Meio,"14,324",2020
Igarapé Grande,"11,387",2020
Imperatriz,"259,337",2020
Itaipava do Grajaú,"16,005",2020
Itapecuru Mirim,"68,723",2020
Itinga do Maranhão,"26,068",2020
Jatobá,"10,310",2020
Jenipapo dos Vieiras,"17,040",2020
João Lisboa,"23,740",2020
Joselândia,"16,198",2020
Junco do Maranhão,"4,392",2020
Lago da Pedra,"50,616",2020
Lago do Junco,"10,869",2020
Lago Verde,"16,314",2020
Lagoa do Mato,"11,265",2020
Lago dos Rodrigues,"8,857",2020
Lagoa Grande do Maranhão,"11,464",2020
Lajeado Novo,"7,602",2020
Lima Campos,"11,918",2020
Loreto,"12,214",2020
Luís Domingues,"6,984",2020
Magalhães de Almeida,"20,029",2020
Maracaçumé,"21,586",2020
Marajá do Sena,"7,775",2020
Maranhãozinho,"16,511",2020
Mata Roma,"16,977",2020
Matinha,"23,482",2020
Matões,"33,943",2020
Matões do Norte,"17,033",2020
Milagres do Maranhão,"8,483",2020
Mirador,"21,031",2020
Miranda do Norte,"28,754",2020
Mirinzal,"15,011",2020
Monção,"33,664",2020
Montes Altos,"9,111",2020
Morros,"19,572",2020
Nina Rodrigues,"14,642",2020
Nova Colinas,"5,427",2020
Nova Iorque,"4,682",2020
Nova Olinda do Maranhão,"21,080",2020
Olho d'Água das Cunhãs,"19,561",2020
Olinda Nova do Maranhão,"14,836",2020
Paço do Lumiar,"123,747",2020
Palmeirândia,"19,781",2020
Paraibano,"21,479",2020
Parnarama,"35,008",2020
Passagem Franca,"19,137",2020
Pastos Bons,"19,583",2020
Paulino Neves,"16,166",2020
Paulo Ramos,"21,066",2020
Pedreiras,"39,191",2020
Pedro do Rosário,"25,354",2020
Penalva,"38,731",2020
Peri Mirim,"14,345",2020
Peritoró,"23,364",2020
Pindaré-Mirim,"33,065",2020
Pinheiro,"83,777",2020
Pio XII,"21,379",2020
Pirapemas,"18,720",2020
Poção de Pedras,"17,595",2020
Porto Franco,"24,092",2020
Porto Rico do Maranhão,"5,955",2020
Presidente Dutra,"48,036",2020
Presidente Juscelino,"12,838",2020
Presidente Médici,"7,070",2020
Presidente Sarney,"19,069",2020
Presidente Vargas,"11,261",2020
Primeira Cruz,"15,431",2020
Raposa,"31,177",2020
Riachão,"20,334",2020
Ribamar Fiquene,"7,825",2020
Rosário,"42,994",2020
Sambaíba,"5,679",2020
Santa Filomena do Maranhão,"7,826",2020
Santa Helena,"42,483",2020
Santa Inês,"89,489",2020
Santa Luzia,"72,887",2020
Santa Luzia do Paruá,"25,371",2020
Santa Quitéria do Maranhão,"25,764",2020
Santa Rita,"38,298",2020
Santana do Maranhão,"13,547",2020
Santo Amaro do Maranhão,"16,034",2020
Santo Antônio dos Lopes,"14,522",2020
São Benedito do Rio Preto,"18,717",2020
São Bento,"45,604",2020
São Bernardo,"28,667",2020
São Domingos do Azeitão,"7,420",2020
São Domingos do Maranhão,"34,384",2020
São Félix de Balsas,"4,562",2020
São Francisco do Brejão,"11,941",2020
São Francisco do Maranhão,"12,218",2020
São João Batista,"20,701",2020
São João do Carú,"15,787",2020
São João do Paraíso,"11,193",2020
São João do Soter,"18,645",2020
São João dos Patos,"25,996",2020
São José de Ribamar,"179,028",2020
São José dos Basílios,"7,640",2020
São Luís,"1,108,975",2020
São Luís Gonzaga do Maranhão,"18,727",2020
São Mateus do Maranhão,"41,579",2020
São Pedro da Água Branca,"12,735",2020
São Pedro dos Crentes,"4,684",2020
São Raimundo das Mangabeiras,"18,980",2020
São Raimundo do Doca Bezerra,"5,131",2020
São Roberto,"6,789",2020
São Vicente Ferrer,"22,350",2020
Satubinha,"14,096",2020
Senador Alexandre Costa,"11,214",2020
Senador La Rocque,"14,050",2020
Serrano do Maranhão,"10,299",2020
Sítio Novo,"18,160",2020
Sucupira do Norte,"10,634",2020
Sucupira do Riachão,"5,676",2020
Tasso Fragoso,"8,582",2020
Timbiras,"29,183",2020
Timon,"170,222",2020
Trizidela do Vale,"22,112",2020
Tufilândia,"5,854",2020
Tuntum,"42,040",2020
Turiaçu,"35,709",2020
Turilândia,"25,868",2020
Tutóia,"59,398",2020
Urbano Santos,"33,459",2020
Vargem Grande,"57,168",2020
Viana,"52,649",2020
Vila Nova dos Martírios,"13,598",2020
Vitória do Mearim,"32,861",2020
Vitorino Freire,"31,522",2020
Zé Doca,"51,956",2020
Acauã,"7,102",2020
Agricolândia,"5,131",2020
Água Branca,"17,470",2020
Alagoinha do Piauí,"7,665",2020
Alegrete do Piauí,"4,918",2020
Alto Longá,"14,339",2020
Altos,"40,605",2020
Alvorada do Gurguéia,"5,445",2020
Amarante,"17,604",2020
Angical do Piauí,"6,783",2020
Anísio de Abreu,"9,938",2020
Antônio Almeida,"3,170",2020
Aroazes,"5,827",2020
Aroeiras do Itaim,"2,551",2020
Arraial,"4,720",2020
Assunção do Piauí,"7,863",2020
Avelino Lopes,"11,326",2020
Baixa Grande do Ribeiro,"11,671",2020
Barra D'Alcântara,"3,952",2020
Barras,"47,185",2020
Barreiras do Piauí,"3,352",2020
Barro Duro,"7,027",2020
Batalha,"26,905",2020
Bela Vista do Piauí,"4,030",2020
Belém do Piauí,"3,587",2020
Beneditinos,"10,473",2020
Bertolínia,"5,507",2020
Betânia do Piauí,"6,210",2020
Boa Hora,"6,815",2020
Bocaina,"4,505",2020
Bom Jesus,"25,387",2020
Bom Princípio do Piauí,"5,651",2020
Bonfim do Piauí,"5,685",2020
Boqueirão do Piauí,"6,426",2020
Brasileira,"8,347",2020
Brejo do Piauí,"3,848",2020
Buriti dos Lopes,"19,807",2020
Buriti dos Montes,"8,264",2020
Cabeceiras do Piauí,"10,630",2020
Cajazeiras do Piauí,"3,573",2020
Cajueiro da Praia,"7,674",2020
Caldeirão Grande do Piauí,"5,781",2020
Campinas do Piauí,"5,620",2020
Campo Alegre do Fidalgo,"5,069",2020
Campo Grande do Piauí,"5,965",2020
Campo Largo do Piauí,"7,311",2020
Campo Maior,"46,893",2020
Canavieira,"3,944",2020
Canto do Buriti,"21,258",2020
Capitão de Campos,"11,445",2020
Capitão Gervásio Oliveira,"4,114",2020
Caracol,"10,964",2020
Caraúbas do Piauí,"5,890",2020
Caridade do Piauí,"5,085",2020
Castelo do Piauí,"19,715",2020
Caxingó,"5,451",2020
Cocal,"27,845",2020
Cocal de Telha,"4,899",2020
Cocal dos Alves,"6,168",2020
Coivaras,"4,032",2020
Colônia do Gurguéia,"6,516",2020
Colônia do Piauí,"7,661",2020
Conceição do Canindé,"4,807",2020
Coronel José Dias,"4,685",2020
Corrente,"26,709",2020
Cristalândia do Piauí,"8,323",2020
Cristino Castro,"10,444",2020
Curimatá,"11,426",2020
Currais,"4,968",2020
Curralinhos,"4,459",2020
Curral Novo do Piauí,"5,367",2020
Demerval Lobão,"13,840",2020
Dirceu Arcoverde,"7,029",2020
Dom Expedito Lopes,"6,922",2020
Domingos Mourão,"4,354",2020
Dom Inocêncio,"9,565",2020
Elesbão Veloso,"14,575",2020
Eliseu Martins,"4,930",2020
Esperantina,"39,848",2020
Fartura do Piauí,"5,319",2020
Flores do Piauí,"4,462",2020
Floresta do Piauí,"2,560",2020
Floriano,"60,025",2020
Francinópolis,"5,347",2020
Francisco Ayres,"4,323",2020
Francisco Macedo,"3,200",2020
Francisco Santos,"9,372",2020
Fronteiras,"11,659",2020
Geminiano,"5,460",2020
Gilbués,"10,694",2020
Guadalupe,"10,497",2020
Guaribas,"4,568",2020
Hugo Napoleão,"3,879",2020
Ilha Grande,"9,457",2020
Inhuma,"15,319",2020
Ipiranga do Piauí,"9,838",2020
Isaías Coelho,"8,566",2020
Itainópolis,"11,551",2020
Itaueira,"11,028",2020
Jacobina do Piauí,"5,729",2020
Jaicós,"19,170",2020
Jardim do Mulato,"4,513",2020
Jatobá do Piauí,"4,875",2020
Jerumenha,"4,447",2020
João Costa,"3,005",2020
Joaquim Pires,"14,376",2020
Joca Marques,"5,466",2020
José de Freitas,"39,336",2020
Juazeiro do Piauí,"5,485",2020
Júlio Borges,"5,640",2020
Jurema,"4,777",2020
Lagoinha do Piauí,"2,858",2020
Lagoa Alegre,"8,577",2020
Lagoa do Barro do Piauí,"4,656",2020
Lagoa de São Francisco,"6,777",2020
Lagoa do Piauí,"4,075",2020
Lagoa do Sítio,"5,198",2020
Landri Sales,"5,283",2020
Luís Correia,"30,438",2020
Luzilândia,"25,504",2020
Madeiro,"8,342",2020
Manoel Emídio,"5,351",2020
Marcolândia,"8,543",2020
Marcos Parente,"4,547",2020
Massapê do Piauí,"6,449",2020
Matias Olímpio,"10,958",2020
Miguel Alves,"33,833",2020
Miguel Leão,"1,242",2020
Milton Brandão,"6,608",2020
Monsenhor Gil,"10,564",2020
Monsenhor Hipólito,"7,767",2020
Monte Alegre do Piauí,"10,615",2020
Morro Cabeça no Tempo,"4,530",2020
Morro do Chapéu do Piauí,"6,811",2020
Murici dos Portelas,"9,209",2020
Nazaré do Piauí,"7,322",2020
Nazária,"8,602",2020
Nossa Senhora de Nazaré,"4,891",2020
Nossa Senhora dos Remédios,"8,723",2020
Novo Oriente do Piauí,"6,556",2020
Novo Santo Antônio,"3,003",2020
Oeiras,"37,085",2020
Olho D'Água do Piauí,"2,468",2020
Padre Marcos,"6,873",2020
Paes Landim,"4,126",2020
Pajeú do Piauí,"3,404",2020
Palmeira do Piauí,"5,036",2020
Palmeirais,"14,587",2020
Paquetá,"3,937",2020
Parnaguá,"10,819",2020
Parnaíba,"153,482",2020
Passagem Franca do Piauí,"4,323",2020
Patos do Piauí,"6,406",2020
Pau D'Arco do Piauí,"4,065",2020
Paulistana,"20,554",2020
Pavussu,"3,669",2020
Pedro II,"38,778",2020
Pedro Laurentino,"2,544",2020
Nova Santa Rita,"4,383",2020
Picos,"78,431",2020
Pimenteiras,"12,139",2020
Pio IX,"18,459",2020
Piracuruca,"28,874",2020
Piripiri,"63,787",2020
Porto,"12,608",2020
Porto Alegre do Piauí,"2,720",2020
Prata do Piauí,"3,150",2020
Queimada Nova,"9,017",2020
Redenção do Gurguéia,"8,796",2020
Regeneração,"17,979",2020
Riacho Frio,"4,309",2020
Ribeira do Piauí,"4,488",2020
Ribeiro Gonçalves,"7,376",2020
Rio Grande do Piauí,"6,433",2020
Santa Cruz do Piauí,"6,247",2020
Santa Cruz dos Milagres,"4,033",2020
Santa Filomena,"6,254",2020
Santa Luz,"5,882",2020
Santana do Piauí,"4,642",2020
Santa Rosa do Piauí,"5,255",2020
Santo Antônio de Lisboa,"6,441",2020
