NOME_MUNICIPIO,NUM_HABITANTES,ANO
São Gabriel da Cachoeira,32044,2003
São Paulo de Olivença,26036,2003
São Sebastião do Uatumã,7967,2003
Silves,8426,2003
Tabatinga,40998,2003
Tapauá,19119,2003
Tefé,67688,2003
Tonantins,17200,2003
Uarini,11747,2003
Urucará,20542,2003
Urucurituba,10598,2003
Alto Alegre,19970,2003
Amajari,5684,2003
Boa Vista,221027,2003
Bonfim,10949,2003
Cantá,9511,2003
Caracaraí,15987,2003
Caroebe,5779,2003
Iracema,5410,2003
Mucajaí,11445,2003
Normandia,5743,2003
Pacaraima,7592,2003
Rorainópolis,20944,2003
São João da Baliza,5259,2003
São Luiz,5891,2003
Uiramutã,6111,2003
Abaetetuba,125055,2003
Abel Figueiredo,6446,2003
Acará,56729,2003
Afuá,32431,2003
Água Azul do Norte,26779,2003
Alenquer,40914,2003
Almeirim,34116,2003
Altamira,80861,2003
Anajás,19566,2003
Ananindeua,437135,2003
Anapu,8164,2003
Augusto Corrêa,33839,2003
Aurora do Pará,21998,2003
Aveiro,16948,2003
Bagre,13666,2003
Baião,21442,2003
Bannach,3599,2003
Barcarena,68604,2003
Belém,1342202,2003
Belterra,15872,2003
Benevides,39809,2003
Bom Jesus do Tocantins,13575,2003
Bonito,10209,2003
Bragança,97935,2003
Brasil Novo,18941,2003
Brejo Grande do Araguaia,7789,2003
Breu Branco,38200,2003
Breves,82628,2003
Bujaru,23162,2003
Cachoeira do Arari,16565,2003
Cachoeira do Piriá,17655,2003
Cametá,101455,2003
Canaã dos Carajás,12151,2003
Capanema,58953,2003
Capitão Poço,51099,2003
Castanhal,144485,2003
Chaves,17335,2003
Colares,11339,2003
Conceição do Araguaia,43798,2003
Concórdia do Pará,22715,2003
Cumaru do Norte,6073,2003
Curionópolis,17110,2003
Curralinho,21498,2003
Curuá,9524,2003
Curuçá,27903,2003
Dom Eliseu,44201,2003
Eldorado dos Carajás,35195,2003
Faro,12123,2003
Floresta do Araguaia,14725,2003
Garrafão do Norte,25376,2003
Goianésia do Pará,26273,2003
Gurupá,24370,2003
Igarapé-Açu,33969,2003
Igarapé-Miri,55919,2003
Inhangapi,7993,2003
Ipixuna do Pará,30020,2003
Irituia,30336,2003
Itaituba,95486,2003
Itupiranga,56146,2003
Jacareacanga,28467,2003
Jacundá,43806,2003
Juruti,33643,2003
Limoeiro do Ajuru,20516,2003
Mãe do Rio,24196,2003
Magalhães Barata,7805,2003
Marabá,181683,2003
Maracanã,28186,2003
Marapanim,26145,2003
Marituba,85652,2003
Medicilândia,21901,2003
Melgaço,23074,2003
Mocajuba,21172,2003
Moju,56810,2003
Monte Alegre,63396,2003
Muaná,26422,2003
Nova Esperança do Piriá,22665,2003
Nova Ipixuna,12900,2003
Nova Timboteua,12016,2003
Novo Progresso,30907,2003
Novo Repartimento,45906,2003
Óbidos,47779,2003
Oeiras do Pará,24630,2003
Oriximiná,50694,2003
Ourém,14900,2003
Ourilândia do Norte,19714,2003
Pacajá,29843,2003
Palestina do Pará,8165,2003
Paragominas,81630,2003
Parauapebas,81428,2003
Pau D'Arco,7880,2003
Peixe-Boi,8313,2003
Piçarra,13387,2003
Placas,14319,2003
Ponta de Pedras,19370,2003
Portel,40690,2003
Porto de Moz,26189,2003
Prainha,29830,2003
Primavera,10258,2003
Quatipuru,11440,2003
Redenção,66933,2003
Rio Maria,14714,2003
Rondon do Pará,42554,2003
Rurópolis,26259,2003
Salinópolis,36770,2003
Salvaterra,16113,2003
Santa Bárbara do Pará,12184,2003
Santa Cruz do Arari,5403,2003
Santa Isabel do Pará,46276,2003
Santa Luzia do Pará,19574,2003
Santa Maria das Barreiras,12103,2003
Santa Maria do Pará,21745,2003
Santana do Araguaia,35930,2003
Santarém,268180,2003
Santarém Novo,5726,2003
Santo Antônio do Tauá,20669,2003
São Caetano de Odivelas,15184,2003
São Domingos do Araguaia,21766,2003
São Domingos do Capim,29416,2003
São Félix do Xingu,37618,2003
São Francisco do Pará,15054,2003
São Geraldo do Araguaia,27477,2003
São João da Ponta,3985,2003
São João de Pirabas,17861,2003
São João do Araguaia,14314,2003
São Miguel do Guamá,43964,2003
São Sebastião da Boa Vista,18507,2003
Sapucaia,3361,2003
Senador José Porfírio,13455,2003
Soure,20721,2003
Tailândia,44820,2003
Terra Alta,9181,2003
Terra Santa,15760,2003
Tomé-Açu,49081,2003
Tracuateua,24555,2003
Trairão,15647,2003
Tucumã,23440,2003
Tucuruí,79551,2003
Ulianópolis,22894,2003
Uruará,51320,2003
Vigia,41026,2003
Viseu,52139,2003
Vitória do Xingu,10752,2003
Xinguara,32880,2003
Amapá,7265,2003
Calçoene,7208,2003
Cutias,3774,2003
Ferreira Gomes,3935,2003
Itaubal,3381,2003
Laranjal do Jari,32133,2003
Macapá,318761,2003
Mazagão,12933,2003
Oiapoque,14528,2003
Pedra Branca do Amaparí,4794,2003
Porto Grande,12828,2003
Pracuúba,2553,2003
Santana,89369,2003
Serra do Navio,3724,2003
Tartarugalzinho,7869,2003
Vitória do Jari,9780,2003
Abreulândia,2273,2003
Aguiarnópolis,3355,2003
Aliança do Tocantins,6308,2003
Almas,8727,2003
Alvorada,8413,2003
Ananás,11197,2003
Angico,2893,2003
Aparecida do Rio Negro,3594,2003
Aragominas,7194,2003
Araguacema,5702,2003
Araguaçu,9181,2003
Araguaína,120213,2003
Araguanã,4817,2003
Araguatins,27646,2003
Arapoema,6865,2003
Arraias,10974,2003
Augustinópolis,13781,2003
Aurora do Tocantins,2987,2003
Axixá do Tocantins,8471,2003
Babaçulândia,10716,2003
Bandeirantes do Tocantins,2622,2003
Barra do Ouro,3661,2003
Barrolândia,4839,2003
Bernardo Sayão,4624,2003
Bom Jesus do Tocantins,2273,2003
Brasilândia do Tocantins,1989,2003
Brejinho de Nazaré,4551,2003
Buriti do Tocantins,7911,2003
Cachoeirinha,2192,2003
Campos Lindos,6334,2003
Cariri do Tocantins,3066,2003
Carmolândia,2075,2003
Carrasco Bonito,3740,2003
Caseara,3933,2003
Centenário,2233,2003
Chapada da Natividade,3458,2003
Chapada de Areia,1234,2003
Colinas do Tocantins,26620,2003
Colméia,9543,2003
Combinado,4417,2003
Conceição do Tocantins,4459,2003
Couto de Magalhães,4150,2003
Cristalândia,7128,2003
Crixás do Tocantins,1462,2003
Darcinópolis,4576,2003
Dianópolis,16196,2003
Divinópolis do Tocantins,5927,2003
Dois Irmãos do Tocantins,7060,2003
Dueré,4623,2003
Esperantina,8438,2003
Fátima,3831,2003
Figueirópolis,5397,2003
Filadélfia,8441,2003
Formoso do Araguaia,19436,2003
Fortaleza do Tabocão,2511,2003
Goianorte,4743,2003
Goiatins,10928,2003
Guaraí,20500,2003
Gurupi,68284,2003
Ipueiras,1173,2003
Itacajá,6712,2003
Itaguatins,6519,2003
Itapiratins,3417,2003
Itaporã do Tocantins,2174,2003
Jaú do Tocantins,3195,2003
Juarina,2473,2003
Lagoa da Confusão,7391,2003
Lagoa do Tocantins,2695,2003
Lajeado,2831,2003
Lavandeira,1215,2003
Lizarda,3670,2003
Luzinópolis,2216,2003
Marianópolis do Tocantins,3640,2003
Mateiros,1774,2003
Maurilândia do Tocantins,3133,2003
Miracema do Tocantins,26026,2003
Miranorte,12077,2003
Monte do Carmo,4777,2003
Monte Santo do Tocantins,1902,2003
Muricilândia,2658,2003
Natividade,9241,2003
Nazaré,5458,2003
Nova Olinda,9914,2003
Nova Rosalândia,3225,2003
Novo Acordo,3241,2003
Novo Alegre,2399,2003
Novo Jardim,2345,2003
Oliveira de Fátima,9922003
Palmas,172176,2003
Palmeirante,3633,2003
Palmeiras do Tocantins,5167,2003
Palmeirópolis,6376,2003
Paraíso do Tocantins,38710,2003
Paranã,10247,2003
Pau D'Arco,4483,2003
Pedro Afonso,9023,2003
Peixe,8727,2003
Pequizeiro,4992,2003
Pindorama do Tocantins,4604,2003
Piraquê,3207,2003
Pium,4942,2003
Ponte Alta do Bom Jesus,4438,2003
Ponte Alta do Tocantins,6146,2003
Porto Alegre do Tocantins,2482,2003
Porto Nacional,45887,2003
Praia Norte,7509,2003
Presidente Kennedy,3818,2003
Pugmil,2272,2003
Recursolândia,3454,2003
Riachinho,3703,2003
Rio da Conceição,1332,2003
Rio dos Bois,2504,2003
Rio Sono,5810,2003
Sampaio,2654,2003
Sandolândia,3486,2003
Santa Fé do Araguaia,6117,2003
Santa Maria do Tocantins,2325,2003
Santa Rita do Tocantins,1888,2003
Santa Rosa do Tocantins,4468,2003
Santa Tereza do Tocantins,2243,2003
Santa Terezinha do Tocantins,2619,2003
São Bento do Tocantins,3384,2003
São Félix do Tocantins,1405,2003
São Miguel do Tocantins,8956,2003
São Salvador do Tocantins,2783,2003
São Sebastião do Tocantins,4030,2003
São Valério da Natividade,5487,2003
Silvanópolis,4370,2003
Sítio Novo do Tocantins,10212,2003
Sucupira,1376,2003
Taguatinga,13714,2003
Taipas do Tocantins,1569,2003
Talismã,2515,2003
Tocantínia,5846,2003
Tocantinópolis,24535,2003
Tupirama,1234,2003
Tupiratins,1409,2003
Wanderlândia,10585,2003
Xambioá,12134,2003
Açailândia,95838,2003
Afonso Cunha,4711,2003
Água Doce do Maranhão,9754,2003
Alcântara,21816,2003
Aldeias Altas,18614,2003
Altamira do Maranhão,6269,2003
Alto Alegre do Maranhão,21812,2003
Alto Alegre do Pindaré,32477,2003
Alto Parnaíba,10124,2003
Amapá do Maranhão,5929,2003
Amarante do Maranhão,33815,2003
Anajatuba,21861,2003
Anapurus,10290,2003
Apicum-Açu,11923,2003
Araguanã,8932,2003
Araioses,35034,2003
Arame,28586,2003
Arari,26840,2003
Axixá,10384,2003
Bacabal,93932,2003
Bacabeira,10882,2003
Bacuri,16070,2003
Bacurituba,4848,2003
Balsas,65867,2003
Barão de Grajaú,15919,2003
Barra do Corda,77844,2003
Barreirinhas,42226,2003
Bela Vista do Maranhão,9601,2003
Belágua,5318,2003
Benedito Leite,5414,2003
Bequimão,19183,2003
Bernardo do Mearim,5576,2003
Boa Vista do Gurupi,5629,2003
Bom Jardim,36089,2003
Bom Jesus das Selvas,17809,2003
Bom Lugar,12317,2003
Brejo,28580,2003
Brejo de Areia,8990,2003
Buriti,24517,2003
Buriti Bravo,21540,2003
Buriticupu,57422,2003
Buritirana,14581,2003
Cachoeira Grande,7854,2003
Cajapió,10140,2003
Cajari,12600,2003
Campestre do Maranhão,12246,2003
Cândido Mendes,18271,2003
Cantanhede,17696,2003
Capinzal do Norte,10634,2003
Carolina,23783,2003
Carutapera,19468,2003
Caxias,141686,2003
Cedral,10299,2003
Central do Maranhão,7858,2003
Centro do Guilherme,6527,2003
Centro Novo do Maranhão,15350,2003
Chapadinha,62696,2003
Cidelândia,12047,2003
Codó,112793,2003
Coelho Neto,42998,2003
Colinas,37901,2003
Conceição do Lago-Açu,10226,2003
Coroatá,57742,2003
Cururupu,36366,2003
Davinópolis,12044,2003
Dom Pedro,22643,2003
Duque Bacelar,9990,2003
Esperantinópolis,21755,2003
Estreito,24009,2003
Feira Nova do Maranhão,7527,2003
Fernando Falcão,4873,2003
Formosa da Serra Negra,15581,2003
Fortaleza dos Nogueiras,11875,2003
Fortuna,14296,2003
Godofredo Viana,6878,2003
Gonçalves Dias,16869,2003
Governador Archer,8740,2003
Governador Edison Lobão,11807,2003
Governador Eugênio Barros,15145,2003
Governador Luiz Rocha,6444,2003
Governador Newton Bello,12352,2003
Governador Nunes Freire,29121,2003
Graça Aranha,6138,2003
Grajaú,50399,2003
Guimarães,12728,2003
Humberto de Campos,21634,2003
Icatu,21739,2003
Igarapé do Meio,10529,2003
Igarapé Grande,9480,2003
Imperatriz,231397,2003
Itaipava do Grajaú,11469,2003
Itapecuru Mirim,50682,2003
Itinga do Maranhão,25623,2003
Jatobá,4711,2003
Jenipapo dos Vieiras,14020,2003
João Lisboa,21448,2003
Joselândia,14406,2003
Junco do Maranhão,5929,2003
Lago da Pedra,41221,2003
Lago do Junco,9741,2003
Lago dos Rodrigues,8227,2003
Lago Verde,14036,2003
Lagoa do Mato,9741,2003
Lagoa Grande do Maranhão,8268,2003
Lajeado Novo,6086,2003
Lima Campos,10840,2003
Loreto,10196,2003
Luís Domingues,5714,2003
Magalhães de Almeida,13491,2003
Maracaçumé,15743,2003
Marajá do Sena,7081,2003
Maranhãozinho,9298,2003
Mata Roma,12166,2003
Matinha,20418,2003
Matões,26776,2003
Matões do Norte,7687,2003
Milagres do Maranhão,7569,2003
Mirador,20759,2003
Miranda do Norte,16692,2003
Mirinzal,13360,2003
Monção,26253,2003
Montes Altos,10628,2003
Morros,15124,2003
Nina Rodrigues,8533,2003
Nova Colinas,4185,2003
Nova Iorque,4423,2003
Nova Olinda do Maranhão,15004,2003
Olho d'Água das Cunhãs,17109,2003
Olinda Nova do Maranhão,10106,2003
Paço do Lumiar,86760,2003
Palmeirândia,17787,2003
Paraibano,18494,2003
Parnarama,32819,2003
Passagem Franca,15019,2003
Pastos Bons,15935,2003
Paulino Neves,11807,2003
Paulo Ramos,19208,2003
Pedreiras,41366,2003
Pedro do Rosário,20566,2003
Penalva,30611,2003
Peri Mirim,12977,2003
Peritoró,18554,2003
Pindaré-Mirim,28607,2003
Pinheiro,70311,2003
Pio XII,26054,2003
Pirapemas,14692,2003
Poção de Pedras,21730,2003
Porto Franco,17449,2003
Porto Rico do Maranhão,6203,2003
Presidente Dutra,40741,2003
Presidente Juscelino,10314,2003
Presidente Médici,5127,2003
Presidente Sarney,14146,2003
Presidente Vargas,9786,2003
Primeira Cruz,11655,2003
Raposa,18863,2003
Riachão,21143,2003
Ribamar Fiquene,6772,2003
Rosário,34305,2003
Sambaíba,5113,2003
Santa Filomena do Maranhão,5071,2003
Santa Helena,32223,2003
Santa Inês,74294,2003
Santa Luzia,74965,2003
Santa Luzia do Paruá,19730,2003
Santa Quitéria do Maranhão,28583,2003
Santa Rita,23603,2003
Santana do Maranhão,9506,2003
Santo Amaro do Maranhão,9658,2003
Santo Antônio dos Lopes,14200,2003
São Benedito do Rio Preto,16869,2003
São Bento,32984,2003
São Bernardo,24109,2003
São Domingos do Azeitão,6881,2003
São Domingos do Maranhão,34707,2003
São Félix de Balsas,4805,2003
São Francisco do Brejão,7625,2003
São Francisco do Maranhão,12835,2003
São João Batista,19937,2003
São João do Carú,14159,2003
São João do Paraíso,10979,2003
São João do Soter,15635,2003
São João dos Patos,23550,2003
São José de Ribamar,118725,2003
São José dos Basílios,7542,2003
São Luís,923526,2003
São Luís Gonzaga do Maranhão,22028,2003
São Mateus do Maranhão,36266,2003
São Pedro da Água Branca,11040,2003
São Pedro dos Crentes,4153,2003
São Raimundo das Mangabeiras,15093,2003
São Raimundo do Doca Bezerra,6604,2003
São Roberto,4468,2003
São Vicente Ferrer,19032,2003
Satubinha,8916,2003
Senador Alexandre Costa,8196,2003
Senador La Rocque,19068,2003
Serrano do Maranhão,6974,2003
Sítio Novo,15568,2003
Sucupira do Norte,10417,2003
Sucupira do Riachão,4510,2003
Tasso Fragoso,6453,2003
Timbiras,27461,2003
Timon,136547,2003
Trizidela do Vale,16597,2003
Tufilândia,5515,2003
Tuntum,36261,2003
Turiaçu,33084,2003
Turilândia,17446,2003
Tutóia,42630,2003
Urbano Santos,17374,2003
Vargem Grande,35265,2003
Viana,44913,2003
Vila Nova dos Martírios,7013,2003
Vitória do Mearim,31952,2003
Vitorino Freire,29531,2003
Zé Doca,48565,2003
Acauã,5416,2003
Agricolândia,5290,2003
Água Branca,15209,2003
Alagoinha do Piauí,6496,2003
Alegrete do Piauí,4782,2003
Alto Longá,11884,2003
Altos,37304,2003
Alvorada do Gurguéia,4222,2003
Amarante,16994,2003
Angical do Piauí,6991,2003
Anísio de Abreu,7394,2003
Antônio Almeida,2720,2003
Aroazes,6083,2003
Arraial,4820,2003
Assunção do Piauí,7155,2003
Avelino Lopes,9959,2003
Baixa Grande do Ribeiro,8275,2003
Barra D'Alcântara,4021,2003
Barras,41730,2003
Barreiras do Piauí,3165,2003
Barro Duro,7012,2003
Batalha,25131,2003
Bela Vista do Piauí,2923,2003
Belém do Piauí,2455,2003
Beneditinos,9611,2003
Bertolínia,4951,2003
Betânia do Piauí,9171,2003
Boa Hora,5531,2003
Bocaina,4306,2003
Bom Jesus,16436,2003
Bom Princípio do Piauí,4434,2003
Bonfim do Piauí,4852,2003
Boqueirão do Piauí,5364,2003
Brasileira,7136,2003
Brejo do Piauí,4241,2003
Buriti dos Lopes,18506,2003
Buriti dos Montes,7626,2003
Cabeceiras do Piauí,8766,2003
Cajazeiras do Piauí,2726,2003
Cajueiro da Praia,6135,2003
Caldeirão Grande do Piauí,5492,2003
Campinas do Piauí,4909,2003
Campo Alegre do Fidalgo,4557,2003
Campo Grande do Piauí,5138,2003
Campo Largo do Piauí,6030,2003
Campo Maior,42425,2003
Canavieira,4130,2003
Canto do Buriti,18490,2003
Capitão de Campos,9997,2003
Capitão Gervásio Oliveira,3045,2003
Caracol,8964,2003
Caraúbas do Piauí,5113,2003
Caridade do Piauí,4093,2003
Castelo do Piauí,18466,2003
Caxingó,4544,2003
Cocal,24580,2003
Cocal de Telha,4214,2003
Cocal dos Alves,5439,2003
Coivaras,3398,2003
Colônia do Gurguéia,5268,2003
Colônia do Piauí,7349,2003
Conceição do Canindé,5183,2003
Coronel José Dias,4470,2003
Corrente,23914,2003
Cristalândia do Piauí,6656,2003
Cristino Castro,9567,2003
Curimatá,9973,2003
Currais,4345,2003
Curral Novo do Piauí,4075,2003
Curralinhos,3878,2003
Demerval Lobão,13105,2003
Dirceu Arcoverde,6054,2003
Dom Expedito Lopes,6230,2003
Dom Inocêncio,9336,2003
Domingos Mourão,4287,2003
Elesbão Veloso,14986,2003
Eliseu Martins,4072,2003
Esperantina,34850,2003
Fartura do Piauí,4637,2003
Flores do Piauí,4225,2003
Floresta do Piauí,2445,2003
Floriano,55545,2003
Francinópolis,5236,2003
Francisco Ayres,5300,2003
Francisco Macedo,2405,2003
Francisco Santos,7041,2003
Fronteiras,10220,2003
Geminiano,4954,2003
Gilbués,10623,2003
Guadalupe,10574,2003
Guaribas,4356,2003
Hugo Napoleão,3725,2003
Ilha Grande,8209,2003
Inhuma,14812,2003
Ipiranga do Piauí,8706,2003
Isaías Coelho,7664,2003
Itainópolis,10277,2003
Itaueira,10143,2003
Jacobina do Piauí,5708,2003
Jaicós,16446,2003
Jardim do Mulato,3959,2003
Jatobá do Piauí,4423,2003
Jerumenha,4648,2003
João Costa,3090,2003
Joaquim Pires,13169,2003
Joca Marques,4434,2003
José de Freitas,33908,2003
Juazeiro do Piauí,4486,2003
Júlio Borges,5070,2003
Jurema,4091,2003
Lagoa Alegre,7289,2003
Lagoa de São Francisco,5974,2003
Lagoa do Barro do Piauí,4716,2003
Lagoa do Piauí,3704,2003
Lagoa do Sítio,4329,2003
Lagoinha do Piauí,2261,2003
Landri Sales,5612,2003
Luís Correia,24847,2003
Luzilândia,23561,2003
Madeiro,7077,2003
Manoel Emídio,5085,2003
Marcolândia,6604,2003
Marcos Parente,4370,2003
Massapê do Piauí,6191,2003
Matias Olímpio,10103,2003
Miguel Alves,30517,2003
Miguel Leão,1406,2003
Milton Brandão,7393,2003
Monsenhor Gil,10542,2003
Monsenhor Hipólito,6914,2003
Monte Alegre do Piauí,10472,2003
Morro Cabeça no Tempo,4547,2003
Morro do Chapéu do Piauí,6448,2003
Murici dos Portelas,6411,2003
Nazaré do Piauí,7797,2003
Nossa Senhora de Nazaré,3922,2003
Nossa Senhora dos Remédios,7564,2003
Nova Santa Rita,4303,2003
Novo Oriente do Piauí,6773,2003
Novo Santo Antônio,3139,2003
Oeiras,34538,2003
Olho D'Água do Piauí,2181,2003
Padre Marcos,7343,2003
Paes Landim,4144,2003
Pajeú do Piauí,2759,2003
Palmeira do Piauí,5431,2003
Palmeirais,12435,2003
Paquetá,4404,2003
Parnaguá,9569,2003
Parnaíba,137030,2003
Passagem Franca do Piauí,4177,2003
Patos do Piauí,5707,2003
Pau D'Arco do Piauí,3090,2003
Paulistana,17108,2003
Pavussu,3919,2003
Pedro II,36776,2003
Pedro Laurentino,2157,2003
Picos,71254,2003
Pimenteiras,11805,2003
Pio IX,16622,2003
Piracuruca,25968,2003
Piripiri,61045,2003
Porto,10899,2003
Porto Alegre do Piauí,2480,2003
Prata do Piauí,3242,2003
Queimada Nova,8598,2003
Redenção do Gurguéia,8058,2003
Regeneração,17786,2003
Riacho Frio,4405,2003
Ribeira do Piauí,3946,2003
Ribeiro Gonçalves,5716,2003
Rio Grande do Piauí,6282,2003
Santa Cruz do Piauí,5719,2003
Santa Cruz dos Milagres,3411,2003
Santa Filomena,6159,2003
Santa Luz,4879,2003
Santa Rosa do Piauí,5343,2003
Santana do Piauí,4756,2003
Santo Antônio de Lisboa,5179,2003
Santo Antônio dos Milagres,1953,2003
Santo Inácio do Piauí,3493,2003
São Braz do Piauí,4308,2003
São Félix do Piauí,3270,2003
São Francisco de Assis do Piauí,3889,2003
São Francisco do Piauí,6258,2003
São Gonçalo do Gurguéia,2361,2003
São Gonçalo do Piauí,4457,2003
São João da Canabrava,4182,2003
São João da Fronteira,5025,2003
São João da Serra,6486,2003
São João da Varjota,4420,2003
São João do Arraial,6271,2003
São João do Piauí,18211,2003
São José do Divino,5151,2003
São José do Peixe,3805,2003
São José do Piauí,6762,2003
São Julião,5842,2003
São Lourenço do Piauí,4348,2003
São Luis do Piauí,2511,2003
São Miguel da Baixa Grande,2044,2003
São Miguel do Fidalgo,2940,2003
São Miguel do Tapuio,18867,2003
São Pedro do Piauí,12815,2003
São Raimundo Nonato,27924,2003
Sebastião Barros,4694,2003
Sebastião Leal,3863,2003
Sigefredo Pacheco,9174,2003
Simões,13660,2003
Simplício Mendes,11154,2003
Socorro do Piauí,4563,2003
Sussuapara,5307,2003
Tamboril do Piauí,2337,2003
Tanque do Piauí,2465,2003
Teresina,751464,2003
União,40891,2003
Uruçuí,17547,2003
Valença do Piauí,20473,2003
Várzea Branca,5535,2003
Várzea Grande,4490,2003
Vera Mendes,2944,2003
Vila Nova do Piauí,2929,2003
Wall Ferraz,4077,2003
Abaiara,8538,2003
Acarapé,13770,2003
Acaraú,50035,2003
Acopiara,46483,2003
Aiuaba,14832,2003
Alcântaras,9838,2003
Altaneira,5958,2003
Alto Santo,15944,2003
Amontada,34542,2003
Antonina do Norte,6947,2003
Apuiarés,13472,2003
Aquiraz,64832,2003
Aracati,64307,2003
Aracoiaba,24543,2003
Ararendá,10220,2003
Araripe,20283,2003
Aratuba,13926,2003
Arneiroz,7585,2003
Assaré,21274,2003
Aurora,25428,2003
Baixio,5820,2003
Banabuiú,16730,2003
Barbalha,49681,2003
Barreira,17722,2003
Barro,20202,2003
Barroquinha,14227,2003
Baturité,30570,2003
Beberibe,44050,2003
Bela Cruz,29095,2003
Boa Viagem,51042,2003
Brejo Santo,39951,2003
Camocim,56807,2003
Campos Sales,26270,2003
Canindé,71996,2003
Capistrano,15217,2003
Caridade,16581,2003
Cariré,18885,2003
Caririaçu,27093,2003
Cariús,18713,2003
Carnaubal,15724,2003
Cascavel,60099,2003
Catarina,16660,2003
Catunda,9414,2003
Caucaia,276781,2003
Cedro,24411,2003
Chaval,12657,2003
Choró,12379,2003
Chorozinho,19697,2003
Coreaú,20725,2003
Crateús,72206,2003
Crato,108998,2003
Croatá,16428,2003
Cruz,21500,2003
Deputado Irapuan Pinheiro,8504,2003
Ererê,6260,2003
Eusébio,34916,2003
Farias Brito,21144,2003
Forquilha,18179,2003
Fortaleza,2256233,2003
Fortim,12817,2003
Frecheirinha,12488,2003
General Sampaio,4651,2003
Graça,14951,2003
Granja,50635,2003
Granjeiro,5465,2003
Groaíras,8945,2003
Guaiúba,20599,2003
Guaraciaba do Norte,36493,2003
Guaramiranga,5844,2003
Hidrolândia,17621,2003
Horizonte,38567,2003
Ibaretama,12964,2003
Ibiapina,22812,2003
Ibicuitinga,9693,2003
Icapuí,16789,2003
Icó,63154,2003
Iguatu,88685,2003
Independência,25641,2003
Ipaporanga,11370,2003
Ipaumirim,11618,2003
Ipu,40122,2003
Ipueiras,39180,2003
Iracema,12890,2003
Irauçuba,20301,2003
Itaiçaba,6849,2003
Itaitinga,31186,2003
