NOME_MUNICIPIO,NUM_HABITANTES,ANO
Careiro,25536,2004
Careiro da Várzea,16844,2004
Coari,80552,2004
Codajás,19422,2004
Eirunepé,28739,2004
Envira,13312,2004
Fonte Boa,35752,2004
Guajará,11873,2004
Humaitá,29957,2004
Ipixuna,16605,2004
Iranduba,38661,2004
Itacoatiara,78425,2004
Itamarati,8084,2004
Itapiranga,8337,2004
Japurá,12942,2004
Juruá,7313,2004
Jutaí,26103,2004
Lábrea,27017,2004
Manacapuru,81518,2004
Manaquiri,13655,2004
Manaus,1592555,2004
Manicoré,38124,2004
Maraã,19561,2004
Maués,44552,2004
Nhamundá,16352,2004
Nova Olinda do Norte,28827,2004
Novo Airão,7580,2004
Novo Aripuanã,19716,2004
Parintins,105002,2004
Pauini,17118,2004
Presidente Figueiredo,22273,2004
Rio Preto da Eva,22820,2004
Santa Isabel do Rio Negro,8260,2004
Santo Antônio do Içá,33421,2004
São Gabriel da Cachoeira,33170,2004
São Paulo de Olivença,27607,2004
São Sebastião do Uatumã,8401,2004
Silves,8771,2004
Tabatinga,42652,2004
Tapauá,18326,2004
Tefé,69423,2004
Tonantins,18106,2004
Uarini,12549,2004
Urucará,21707,2004
Urucurituba,9703,2004
Alto Alegre,21512,2004
Amajari,5975,2004
Boa Vista,236319,2004
Bonfim,12162,2004
Cantá,10213,2004
Caracaraí,17259,2004
Caroebe,5844,2004
Iracema,5880,2004
Mucajaí,11593,2004
Normandia,5448,2004
Pacaraima,8042,2004
Rorainópolis,23599,2004
São João da Baliza,5384,2004
São Luiz,6324,2004
Uiramutã,6342,2004
Abaetetuba,129300,2004
Abel Figueiredo,6798,2004
Acará,60039,2004
Afuá,34534,2004
Água Azul do Norte,30156,2004
Alenquer,40289,2004
Almeirim,34230,2004
Altamira,83322,2004
Anajás,20460,2004
Ananindeua,468463,2004
Anapu,7271,2004
Augusto Corrêa,34435,2004
Aurora do Pará,23630,2004
Aveiro,17976,2004
Bagre,13636,2004
Baião,21673,2004
Bannach,3469,2004
Barcarena,72441,2004
Belém,1386482,2004
Belterra,16790,2004
Benevides,42874,2004
Bom Jesus do Tocantins,13913,2004
Bonito,10493,2004
Bragança,100924,2004
Brasil Novo,20197,2004
Brejo Grande do Araguaia,8022,2004
Breu Branco,42337,2004
Breves,84404,2004
Bujaru,24694,2004
Cachoeira do Arari,17127,2004
Cachoeira do Piriá,19250,2004
Cametá,104210,2004
Canaã dos Carajás,13035,2004
Capanema,60272,2004
Capitão Poço,52055,2004
Castanhal,151668,2004
Chaves,17324,2004
Colares,11847,2004
Conceição do Araguaia,44095,2004
Concórdia do Pará,23979,2004
Cumaru do Norte,6142,2004
Curionópolis,15401,2004
Curralinho,22564,2004
Curuá,9740,2004
Curuçá,29157,2004
Dom Eliseu,47561,2004
Eldorado dos Carajás,39213,2004
Faro,13624,2004
Floresta do Araguaia,15042,2004
Garrafão do Norte,26206,2004
Goianésia do Pará,28853,2004
Gurupá,25285,2004
Igarapé-Açu,35097,2004
Igarapé-Miri,58303,2004
Inhangapi,8217,2004
Ipixuna do Pará,33531,2004
Irituia,30204,2004
Itaituba,96015,2004
Itupiranga,60814,2004
Jacareacanga,31661,2004
Jacundá,46151,2004
Juruti,35401,2004
Limoeiro do Ajuru,21200,2004
Mãe do Rio,23366,2004
Magalhães Barata,7885,2004
Marabá,191508,2004
Maracanã,28628,2004
Marapanim,27171,2004
Marituba,93723,2004
Medicilândia,22276,2004
Melgaço,24520,2004
Mocajuba,21626,2004
Moju,59592,2004
Monte Alegre,66467,2004
Muaná,27109,2004
Nova Esperança do Piriá,25377,2004
Nova Ipixuna,13644,2004
Nova Timboteua,12454,2004
Novo Progresso,35192,2004
Novo Repartimento,48846,2004
Óbidos,48705,2004
Oeiras do Pará,25619,2004
Oriximiná,52392,2004
Ourém,15262,2004
Ourilândia do Norte,19889,2004
Pacajá,30529,2004
Palestina do Pará,8611,2004
Paragominas,85354,2004
Parauapebas,88519,2004
Pau D'Arco,8424,2004
Peixe-Boi,8710,2004
Piçarra,13902,2004
Placas,14984,2004
Ponta de Pedras,19856,2004
Portel,42593,2004
Porto de Moz,28091,2004
Prainha,30060,2004
Primavera,10647,2004
Quatipuru,11825,2004
Redenção,69581,2004
Rio Maria,12712,2004
Rondon do Pará,44485,2004
Rurópolis,27410,2004
Salinópolis,39157,2004
Salvaterra,16828,2004
Santa Bárbara do Pará,12764,2004
Santa Cruz do Arari,5510,2004
Santa Isabel do Pará,48469,2004
Santa Luzia do Pará,19700,2004
Santa Maria das Barreiras,12929,2004
Santa Maria do Pará,22388,2004
Santana do Araguaia,39318,2004
Santarém,272237,2004
Santarém Novo,5936,2004
Santo Antônio do Tauá,21269,2004
São Caetano de Odivelas,14888,2004
São Domingos do Araguaia,23033,2004
São Domingos do Capim,30863,2004
São Félix do Xingu,39774,2004
São Francisco do Pará,15636,2004
São Geraldo do Araguaia,27356,2004
São João da Ponta,3950,2004
São João de Pirabas,18133,2004
São João do Araguaia,15801,2004
São Miguel do Guamá,45832,2004
São Sebastião da Boa Vista,19114,2004
Sapucaia,3048,2004
Senador José Porfírio,11826,2004
Soure,21270,2004
Tailândia,49412,2004
Terra Alta,9842,2004
Terra Santa,16601,2004
Tomé-Açu,50382,2004
Tracuateua,25857,2004
Trairão,16801,2004
Tucumã,22097,2004
Tucuruí,83689,2004
Ulianópolis,25511,2004
Uruará,55720,2004
Vigia,41637,2004
Viseu,52893,2004
Vitória do Xingu,10472,2004
Xinguara,31198,2004
Amapá,7296,2004
Calçoene,7312,2004
Cutias,3882,2004
Ferreira Gomes,4017,2004
Itaubal,3487,2004
Laranjal do Jari,32919,2004
Macapá,326466,2004
Mazagão,13139,2004
Oiapoque,14885,2004
Pedra Branca do Amaparí,4965,2004
Porto Grande,13217,2004
Pracuúba,2611,2004
Santana,91310,2004
Serra do Navio,3817,2004
Tartarugalzinho,8032,2004
Vitória do Jari,10045,2004
Abreulândia,2311,2004
Aguiarnópolis,3449,2004
Aliança do Tocantins,6366,2004
Almas,8840,2004
Alvorada,8371,2004
Ananás,11501,2004
Angico,2894,2004
Aparecida do Rio Negro,3629,2004
Aragominas,7645,2004
Araguacema,5830,2004
Araguaçu,9108,2004
Araguaína,123353,2004
Araguanã,5095,2004
Araguatins,28373,2004
Arapoema,6794,2004
Arraias,10970,2004
Augustinópolis,14143,2004
Aurora do Tocantins,2936,2004
Axixá do Tocantins,8314,2004
Babaçulândia,10888,2004
Bandeirantes do Tocantins,2628,2004
Barra do Ouro,3697,2004
Barrolândia,4731,2004
Bernardo Sayão,4656,2004
Bom Jesus do Tocantins,2251,2004
Brasilândia do Tocantins,2019,2004
Brejinho de Nazaré,4407,2004
Buriti do Tocantins,7942,2004
Cachoeirinha,2268,2004
Campos Lindos,6643,2004
Cariri do Tocantins,3100,2004
Carmolândia,2105,2004
Carrasco Bonito,3973,2004
Caseara,4054,2004
Centenário,2264,2004
Chapada da Natividade,3540,2004
Chapada de Areia,1218,2004
Colinas do Tocantins,27207,2004
Colméia,9628,2004
Combinado,4370,2004
Conceição do Tocantins,4495,2004
Couto de Magalhães,4069,2004
Cristalândia,7043,2004
Crixás do Tocantins,1497,2004
Darcinópolis,4710,2004
Dianópolis,16537,2004
Divinópolis do Tocantins,5994,2004
Dois Irmãos do Tocantins,6966,2004
Dueré,4649,2004
Esperantina,8800,2004
Fátima,3824,2004
Figueirópolis,5323,2004
Filadélfia,8541,2004
Formoso do Araguaia,19710,2004
Fortaleza do Tabocão,2630,2004
Goianorte,4700,2004
Goiatins,10880,2004
Guaraí,20715,2004
Gurupi,69727,2004
Ipueiras,1177,2004
Itacajá,6667,2004
Itaguatins,6579,2004
Itapiratins,3479,2004
Itaporã do Tocantins,2019,2004
Jaú do Tocantins,3227,2004
Juarina,2535,2004
Lagoa da Confusão,7934,2004
Lagoa do Tocantins,2769,2004
Lajeado,3047,2004
Lavandeira,1217,2004
Lizarda,3618,2004
Luzinópolis,2302,2004
Marianópolis do Tocantins,3776,2004
Mateiros,1831,2004
Maurilândia do Tocantins,3257,2004
Miracema do Tocantins,26729,2004
Miranorte,12200,2004
Monte do Carmo,4593,2004
Monte Santo do Tocantins,1917,2004
Muricilândia,2648,2004
Natividade,9407,2004
Nazaré,5594,2004
Nova Olinda,10148,2004
Nova Rosalândia,3240,2004
Novo Acordo,3323,2004
Novo Alegre,2455,2004
Novo Jardim,2432,2004
Oliveira de Fátima,1006,2004
Palmas,187639,2004
Palmeirante,3643,2004
Palmeiras do Tocantins,5409,2004
Palmeirópolis,6068,2004
Paraíso do Tocantins,39856,2004
Paranã,10171,2004
Pau D'Arco,4548,2004
Pedro Afonso,9021,2004
Peixe,8711,2004
Pequizeiro,5170,2004
Pindorama do Tocantins,4568,2004
Piraquê,3371,2004
Pium,4677,2004
Ponte Alta do Bom Jesus,4377,2004
Ponte Alta do Tocantins,6135,2004
Porto Alegre do Tocantins,2522,2004
Porto Nacional,46285,2004
Praia Norte,7832,2004
Presidente Kennedy,3844,2004
Pugmil,2398,2004
Recursolândia,3594,2004
Riachinho,3718,2004
Rio da Conceição,1395,2004
Rio dos Bois,2608,2004
Rio Sono,5686,2004
Sampaio,2589,2004
Sandolândia,3554,2004
Santa Fé do Araguaia,6387,2004
Santa Maria do Tocantins,2369,2004
Santa Rita do Tocantins,1904,2004
Santa Rosa do Tocantins,4536,2004
Santa Tereza do Tocantins,2301,2004
Santa Terezinha do Tocantins,2691,2004
São Bento do Tocantins,3227,2004
São Félix do Tocantins,1465,2004
São Miguel do Tocantins,9164,2004
São Salvador do Tocantins,2802,2004
São Sebastião do Tocantins,4190,2004
São Valério da Natividade,5679,2004
Silvanópolis,4212,2004
Sítio Novo do Tocantins,10534,2004
Sucupira,1331,2004
Taguatinga,13956,2004
Taipas do Tocantins,1506,2004
Talismã,2609,2004
Tocantínia,5872,2004
Tocantinópolis,25316,2004
Tupirama,1259,2004
Tupiratins,1429,2004
Wanderlândia,10724,2004
Xambioá,12345,2004
Açailândia,100841,2004
Afonso Cunha,4731,2004
Água Doce do Maranhão,9788,2004
Alcântara,22165,2004
Aldeias Altas,18471,2004
Altamira do Maranhão,6488,2004
Alto Alegre do Maranhão,22910,2004
Alto Alegre do Pindaré,34007,2004
Alto Parnaíba,10091,2004
Amapá do Maranhão,6261,2004
Amarante do Maranhão,35494,2004
Anajatuba,22504,2004
Anapurus,10296,2004
Apicum-Açu,12471,2004
Araguanã,8804,2004
Araioses,35118,2004
Arame,27750,2004
Arari,27156,2004
Axixá,10544,2004
Bacabal,95335,2004
Bacabeira,11126,2004
Bacuri,16429,2004
Bacurituba,4966,2004
Balsas,69662,2004
Barão de Grajaú,16298,2004
Barra do Corda,78154,2004
Barreirinhas,43927,2004
Bela Vista do Maranhão,10185,2004
Belágua,5361,2004
Benedito Leite,5498,2004
Bequimão,18840,2004
Bernardo do Mearim,5800,2004
Boa Vista do Gurupi,5963,2004
Bom Jardim,37164,2004
Bom Jesus das Selvas,18651,2004
Bom Lugar,12838,2004
Brejo,29290,2004
Brejo de Areia,8550,2004
Buriti,24778,2004
Buriti Bravo,21602,2004
Buriticupu,61657,2004
Buritirana,15087,2004
Cachoeira Grande,8167,2004
Cajapió,10484,2004
Cajari,12064,2004
Campestre do Maranhão,12728,2004
Cândido Mendes,19405,2004
Cantanhede,17762,2004
Capinzal do Norte,10694,2004
Carolina,23645,2004
Carutapera,20030,2004
Caxias,142971,2004
Cedral,10636,2004
Central do Maranhão,8305,2004
Centro do Guilherme,6777,2004
Centro Novo do Maranhão,15880,2004
Chapadinha,63610,2004
Cidelândia,12201,2004
Codó,113889,2004
Coelho Neto,43520,2004
Colinas,39297,2004
Conceição do Lago-Açu,9861,2004
Coroatá,59116,2004
Cururupu,38108,2004
Davinópolis,11890,2004
Dom Pedro,23100,2004
Duque Bacelar,10374,2004
Esperantinópolis,22109,2004
Estreito,24728,2004
Feira Nova do Maranhão,7516,2004
Fernando Falcão,4907,2004
Formosa da Serra Negra,16779,2004
Fortaleza dos Nogueiras,12257,2004
Fortuna,14096,2004
Godofredo Viana,6801,2004
Gonçalves Dias,16922,2004
Governador Archer,8501,2004
Governador Edison Lobão,12416,2004
Governador Eugênio Barros,15488,2004
Governador Luiz Rocha,6398,2004
Governador Newton Bello,12717,2004
Governador Nunes Freire,31250,2004
Graça Aranha,6177,2004
Grajaú,52303,2004
Guimarães,12785,2004
Humberto de Campos,21879,2004
Icatu,21905,2004
Igarapé do Meio,10986,2004
Igarapé Grande,9295,2004
Imperatriz,231950,2004
Itaipava do Grajaú,12236,2004
Itapecuru Mirim,50994,2004
Itinga do Maranhão,27283,2004
Jatobá,4482,2004
Jenipapo dos Vieiras,14348,2004
João Lisboa,21647,2004
Joselândia,14271,2004
Junco do Maranhão,6193,2004
Lago da Pedra,41764,2004
Lago do Junco,9680,2004
Lago dos Rodrigues,8083,2004
Lago Verde,14053,2004
Lagoa do Mato,9938,2004
Lagoa Grande do Maranhão,8135,2004
Lajeado Novo,6331,2004
Lima Campos,10900,2004
Loreto,10311,2004
Luís Domingues,5708,2004
Magalhães de Almeida,13804,2004
Maracaçumé,16327,2004
Marajá do Sena,7027,2004
Maranhãozinho,9865,2004
Mata Roma,12411,2004
Matinha,21207,2004
Matões,27005,2004
Matões do Norte,7855,2004
Milagres do Maranhão,7540,2004
Mirador,21327,2004
Miranda do Norte,17070,2004
Mirinzal,13597,2004
Monção,26392,2004
Montes Altos,10814,2004
Morros,15476,2004
Nina Rodrigues,8695,2004
Nova Colinas,4372,2004
Nova Iorque,4342,2004
Nova Olinda do Maranhão,14568,2004
Olho d'Água das Cunhãs,17064,2004
Olinda Nova do Maranhão,10091,2004
Paço do Lumiar,93796,2004
Palmeirândia,18136,2004
Paraibano,18920,2004
Parnarama,33052,2004
Passagem Franca,15153,2004
Pastos Bons,16251,2004
Paulino Neves,11994,2004
Paulo Ramos,19154,2004
Pedreiras,42390,2004
Pedro do Rosário,22304,2004
Penalva,30818,2004
Peri Mirim,12915,2004
Peritoró,19365,2004
Pindaré-Mirim,28923,2004
Pinheiro,71828,2004
Pio XII,27384,2004
Pirapemas,14405,2004
Poção de Pedras,21299,2004
Porto Franco,17854,2004
Porto Rico do Maranhão,6085,2004
Presidente Dutra,41539,2004
Presidente Juscelino,11064,2004
Presidente Médici,5134,2004
Presidente Sarney,14431,2004
Presidente Vargas,10252,2004
Primeira Cruz,12078,2004
Raposa,20044,2004
Riachão,21250,2004
Ribamar Fiquene,6962,2004
Rosário,34730,2004
Sambaíba,5014,2004
Santa Filomena do Maranhão,5340,2004
Santa Helena,33131,2004
Santa Inês,75188,2004
Santa Luzia,78716,2004
Santa Luzia do Paruá,19512,2004
Santa Quitéria do Maranhão,30509,2004
Santa Rita,24280,2004
Santana do Maranhão,10458,2004
Santo Amaro do Maranhão,9688,2004
Santo Antônio dos Lopes,14165,2004
São Benedito do Rio Preto,17153,2004
São Bento,33760,2004
São Bernardo,25034,2004
São Domingos do Azeitão,7275,2004
São Domingos do Maranhão,35811,2004
São Félix de Balsas,4580,2004
São Francisco do Brejão,8000,2004
São Francisco do Maranhão,12822,2004
São João do Carú,14600,2004
São João do Paraíso,11388,2004
São João do Soter,16167,2004
São João dos Patos,23794,2004
São João Batista,20616,2004
São José de Ribamar,126271,2004
São José dos Basílios,7615,2004
São Luís,959124,2004
São Luís Gonzaga do Maranhão,21533,2004
São Mateus do Maranhão,37203,2004
São Pedro da Água Branca,11115,2004
São Pedro dos Crentes,4239,2004
São Raimundo das Mangabeiras,15241,2004
São Raimundo do Doca Bezerra,6560,2004
São Roberto,4513,2004
São Vicente Ferrer,19448,2004
Satubinha,9559,2004
Senador Alexandre Costa,7946,2004
Senador La Rocque,18654,2004
Serrano do Maranhão,5547,2004
Sítio Novo,15871,2004
Sucupira do Norte,10443,2004
Sucupira do Riachão,4658,2004
Tasso Fragoso,6494,2004
Timbiras,28166,2004
Timon,141109,2004
Trizidela do Vale,16727,2004
Tufilândia,5506,2004
Tuntum,36827,2004
Turiaçu,34279,2004
Turilândia,17589,2004
Tutóia,43983,2004
Urbano Santos,17222,2004
Vargem Grande,35636,2004
Viana,45395,2004
Vila Nova dos Martírios,7218,2004
Vitória do Mearim,33283,2004
Vitorino Freire,28900,2004
Zé Doca,50183,2004
Acauã,5594,2004
Agricolândia,5257,2004
Água Branca,15669,2004
Alagoinha do Piauí,6249,2004
Alegrete do Piauí,4827,2004
Alto Longá,11808,2004
Altos,38087,2004
Alvorada do Gurguéia,4229,2004
Amarante,17067,2004
Angical do Piauí,7126,2004
Anísio de Abreu,7588,2004
Antônio Almeida,2633,2004
Aroazes,6122,2004
Aroeiras do Itaim,2561,2004
Arraial,4760,2004
Assunção do Piauí,7303,2004
Avelino Lopes,10373,2004
Baixa Grande do Ribeiro,8605,2004
Barra D'Alcântara,3679,2004
Barras,42288,2004
Barreiras do Piauí,3210,2004
Barro Duro,7162,2004
Batalha,25800,2004
Bela Vista do Piauí,2896,2004
Belém do Piauí,2473,2004
Beneditinos,9544,2004
Bertolínia,4841,2004
Betânia do Piauí,9525,2004
Boa Hora,5771,2004
Bocaina,4371,2004
Bom Jesus,16777,2004
Bom Princípio do Piauí,4307,2004
Bonfim do Piauí,4832,2004
Boqueirão do Piauí,5228,2004
Brasileira,6983,2004
Brejo do Piauí,4411,2004
Buriti dos Lopes,18445,2004
Buriti dos Montes,7853,2004
Cabeceiras do Piauí,8944,2004
Cajazeiras do Piauí,2987,2004
Cajueiro da Praia,6143,2004
Caldeirão Grande do Piauí,5499,2004
Campinas do Piauí,4755,2004
Campo Alegre do Fidalgo,4039,2004
Campo Grande do Piauí,5308,2004
Campo Largo do Piauí,6222,2004
Campo Maior,41958,2004
Canavieira,4141,2004
Canto do Buriti,18569,2004
Capitão de Campos,9972,2004
Capitão Gervásio Oliveira,2788,2004
Caracol,9170,2004
Caraúbas do Piauí,5315,2004
Caridade do Piauí,4113,2004
Castelo do Piauí,18550,2004
Caxingó,4809,2004
Cocal,24866,2004
Cocal de Telha,4192,2004
Cocal dos Alves,5628,2004
Coivaras,3325,2004
Colônia do Gurguéia,5439,2004
Colônia do Piauí,7414,2004
Conceição do Canindé,5318,2004
Coronel José Dias,4506,2004
Corrente,24372,2004
Cristalândia do Piauí,6765,2004
Cristino Castro,9766,2004
Curimatá,10281,2004
Currais,4420,2004
Curral Novo do Piauí,3978,2004
Curralinhos,4035,2004
Demerval Lobão,13514,2004
Dirceu Arcoverde,6045,2004
Dom Expedito Lopes,6414,2004
Dom Inocêncio,9620,2004
Domingos Mourão,4290,2004
Elesbão Veloso,15261,2004
Eliseu Martins,3994,2004
Esperantina,35353,2004
Fartura do Piauí,4604,2004
Flores do Piauí,4127,2004
Floresta do Piauí,2464,2004
Floriano,56180,2004
Francinópolis,5225,2004
Francisco Ayres,5343,2004
Francisco Macedo,2450,2004
Francisco Santos,7040,2004
Fronteiras,10358,2004
Geminiano,5063,2004
Gilbués,10886,2004
Guadalupe,10751,2004
Guaribas,4460,2004
Hugo Napoleão,3739,2004
Ilha Grande,8422,2004
Inhuma,15068,2004
Ipiranga do Piauí,8891,2004
Isaías Coelho,7669,2004
Itainópolis,10208,2004
Itaueira,10007,2004
Jacobina do Piauí,5694,2004
Jaicós,16837,2004
Jardim do Mulato,3939,2004
Jatobá do Piauí,4495,2004
Jerumenha,4737,2004
João Costa,3134,2004
Joaquim Pires,13230,2004
Joca Marques,4491,2004
José de Freitas,34606,2004
Juazeiro do Piauí,4462,2004
Júlio Borges,5280,2004
Jurema,4121,2004
Lagoa de São Francisco,6094,2004
Lagoa do Barro do Piauí,4893,2004
Lagoa do Piauí,3847,2004
Lagoa do Sítio,4456,2004
Lagoa Alegre,7582,2004
Lagoinha do Piauí,2282,2004
Landri Sales,5601,2004
Luís Correia,25243,2004
Luzilândia,23241,2004
Madeiro,7280,2004
Manoel Emídio,5042,2004
Marcolândia,6888,2004
Marcos Parente,4430,2004
Massapê do Piauí,6326,2004
Matias Olímpio,10353,2004
Miguel Alves,30962,2004
Miguel Leão,1430,2004
Milton Brandão,7721,2004
Monsenhor Gil,10696,2004
Monsenhor Hipólito,7014,2004
Monte Alegre do Piauí,10632,2004
Morro do Chapéu do Piauí,6742,2004
Morro Cabeça no Tempo,4358,2004
Murici dos Portelas,6436,2004
Nazaré do Piauí,7792,2004
Nossa Senhora de Nazaré,3960,2004
Nossa Senhora dos Remédios,7797,2004
Nova Santa Rita,4404,2004
Novo Oriente do Piauí,6782,2004
Novo Santo Antônio,3129,2004
Oeiras,34760,2004
Olho D'Água do Piauí,2113,2004
Padre Marcos,7453,2004
Paes Landim,4117,2004
Pajeú do Piauí,2670,2004
Palmeira do Piauí,5586,2004
Palmeirais,12622,2004
Paquetá,4417,2004
Parnaguá,9719,2004
Parnaíba,140190,2004
Passagem Franca do Piauí,4165,2004
Patos do Piauí,5756,2004
Pau D'Arco do Piauí,3154,2004
Paulistana,17436,2004
Pavussu,3939,2004
Pedro II,37158,2004
Pedro Laurentino,2260,2004
Picos,70211,2004
Pimenteiras,12138,2004
Pio IX,16699,2004
Piracuruca,26754,2004
Piripiri,61637,2004
Porto,11116,2004
Porto Alegre do Piauí,2520,2004
Prata do Piauí,3326,2004
Queimada Nova,8774,2004
Redenção do Gurguéia,8242,2004
Regeneração,17996,2004
Riacho Frio,4461,2004
Ribeira do Piauí,3991,2004
Ribeiro Gonçalves,5711,2004
Rio Grande do Piauí,6326,2004
Santa Cruz do Piauí,5682,2004
Santa Cruz dos Milagres,3463,2004
Santa Filomena,6244,2004
Santa Luz,4945,2004
Santa Rosa do Piauí,5376,2004
Santana do Piauí,4864,2004
Santo Antônio de Lisboa,5196,2004
Santo Antônio dos Milagres,2004,2004
Santo Inácio do Piauí,3523,2004
São Braz do Piauí,4385,2004
São Félix do Piauí,3185,2004
São Francisco de Assis do Piauí,4652,2004
São Francisco do Piauí,6192,2004
São Gonçalo do Gurguéia,2387,2004
São Gonçalo do Piauí,4596,2004
São João da Canabrava,4144,2004
São João da Fronteira,5117,2004
São João da Serra,6360,2004
São João da Varjota,4450,2004
São João do Arraial,6628,2004
São João do Piauí,18571,2004
São José do Divino,5330,2004
São José do Peixe,3792,2004
São José do Piauí,6799,2004
São Julião,5937,2004
São Lourenço do Piauí,4398,2004
São Luis do Piauí,2527,2004
São Miguel da Baixa Grande,2054,2004
São Miguel do Fidalgo,2906,2004
São Miguel do Tapuio,18905,2004
São Pedro do Piauí,13018,2004
São Raimundo Nonato,28612,2004
Sebastião Barros,4808,2004
Sebastião Leal,3882,2004
Sigefredo Pacheco,9258,2004
Simões,13687,2004
Simplício Mendes,11278,2004
Socorro do Piauí,4488,2004
Sussuapara,5483,2004
Tamboril do Piauí,2287,2004
Tanque do Piauí,2584,2004
Teresina,775477,2004
União,41617,2004
Uruçuí,17904,2004
Valença do Piauí,20863,2004
Várzea Branca,5715,2004
Várzea Grande,4500,2004
Vera Mendes,2968,2004
Vila Nova do Piauí,2945,2004
Wall Ferraz,4130,2004
Abaiara,8639,2004
Acarapé,14331,2004
Acaraú,50745,2004
Acopiara,46048,2004
Aiuaba,15085,2004
Alcântaras,10031,2004
Altaneira,6139,2004
Alto Santo,16309,2004
Amontada,36013,2004
Antonina do Norte,7239,2004
Apuiarés,14091,2004
Aquiraz,67736,2004
Aracati,66384,2004
Aracoiaba,24862,2004
Ararendá,10361,2004
Araripe,20733,2004
Aratuba,13273,2004
Arneiroz,7615,2004
Assaré,21535,2004
Aurora,25574,2004
Baixio,5884,2004
Banabuiú,17101,2004
Barbalha,51444,2004
Barreira,18186,2004
Barro,20331,2004
Barroquinha,14430,2004
Baturité,31124,2004
Beberibe,45186,2004
Bela Cruz,29585,2004
Boa Viagem,51531,2004
Brejo Santo,40928,2004
Camocim,57712,2004
Campos Sales,26738,2004
Canindé,73590,2004
Capistrano,16301,2004
Caridade,17231,2004
Cariré,19063,2004
Caririaçu,27998,2004
Cariús,18892,2004
Carnaubal,16053,2004
Cascavel,62076,2004
Catarina,17401,2004
Catunda,9499,2004
Caucaia,294284,2004
Cedro,24643,2004
Chaval,12985,2004
Choró,12631,2004
Chorozinho,20356,2004
Coreaú,21221,2004
Crateús,73076,2004
Crato,111894,2004
Croatá,16669,2004
Cruz,22645,2004
Deputado Irapuan Pinheiro,8583,2004
Ererê,6233,2004
Eusébio,37190,2004
Farias Brito,21695,2004
Forquilha,18639,2004
Fortaleza,2332657,2004
Fortim,13316,2004
Frecheirinha,12924,2004
General Sampaio,4507,2004
Graça,15043,2004
Granja,52067,2004
Granjeiro,5578,2004
Groaíras,9081,2004
Guaiúba,21075,2004
Guaraciaba do Norte,37461,2004
Guaramiranga,5930,2004
Hidrolândia,17578,2004
Horizonte,41746,2004
Ibaretama,13232,2004
Ibiapina,23248,2004
Ibicuitinga,9864,2004
Icapuí,17279,2004
Icó,63575,2004
Iguatu,90728,2004
Independência,25894,2004
Ipaporanga,11451,2004
Ipaumirim,11670,2004
Ipu,40817,2004
Ipueiras,39820,2004
Iracema,12714,2004
Irauçuba,20794,2004
Itaiçaba,7029,2004
